model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0019778237070000697	0.9166850790769684	0.9622903038446019		
spatial_mean	0.04535046547362918	-0.9103676588491605	-3.227565439767544e-16		
best_single	0.0023331137728383505	0.9017186472179058	0.9555667732419735	1.0	
global_elastic_net	0.0019778238206418545	0.91668507428986	0.9622903159319259		[0.4756492029549597, 0.49267427553594073, 0.0, 0.0]
