model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.03400049593647308	0.5582389300892154	0.9887025155794171		
spatial_mean	0.08757365945342983	-0.13782556491035924	0.0		
best_single	0.16173051804448366	-1.10132954595861	0.44261662975171623	1.0	
global_elastic_net	0.01728657654664268	0.7753992599223335	0.9897852885617318		[0.6590926880590608, 0.8577203672928898, 0.06727651857078887, 0.0]
