model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.04194015311010618	0.5537946234207849	0.9739188367871376		
spatial_mean	0.10324133863260518	-0.09839466399094499	0.0		
best_single	0.15876275629485243	-0.6890924378201306	0.4126103986295875	0.0	
global_elastic_net	0.013331733230449005	0.858162390801747	0.9788758112751101		[0.7979660194552222, 0.7026011516652612, 0.3669062357853163, 0.0]
