model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0007181651689826724	0.6149923429661863	0.8080661571005087		
spatial_mean	0.06591940946490878	-34.33933207466579	-3.927289649209257e-16		
best_single	0.001002430910455308	0.462597752102925	0.7390394698149215	0.0	
global_elastic_net	0.0007181652765751745	0.6149922852859493	0.8080661234759807		[0.5804155967152786, 0.4516955987836505, 0.0, 0.0]
