model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0025073305795517563	0.9014538359010041	0.974740184916419		
spatial_mean	0.03906616711550878	-0.5354261407253167	0.0		
best_single	0.0026245089493208288	0.8968483487146355	0.9747401861239513	1.0	
global_elastic_net	0.002507328620174076	0.9014539129108552	0.974740186123952		[0.0, 1.2618590832417456, 0.0, 0.0]
