enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.04144350066781044	0.04144350066781044	0.0
1	all_test	0.04144350066781044	0.04144350066781044	0.0
2	all_test	0.04144350066781044	0.04144350066781044	0.0
3	all_test	0.04144350066781044	0.09909122437238693	0.05764772370457649
