validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.18622297048568726	0.07203990966081619	0.08731096237897873	-0.2119804471731186	False
1	0.48015937209129333	0.15100954473018646	0.2179519534111023	-0.44329917430877686	False
3	0.0	0.04168887436389923	0.04168887436389923	0.0	False
4	0.0	0.04578772187232971	0.04578772187232971	0.0	False
