model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.17925294098557013	-0.7884142091154722	0.08305649663850988		
spatial_mean	0.2076382153894665	-1.0716152980039193	0.0		
best_single	0.16924637883222265	-0.6885783133078585	0.08305643274717357	2.0	
global_elastic_net	0.1792529420330341	-0.788414219566065	0.08305643274717361		[0.0, 0.0, 1.3631259318290998, 0.0]
