model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0038527626538181797	0.9592224078466569	0.9879284089942578		
spatial_mean	0.15003057000399073	-0.5879216925271387	7.362705213343626e-16		
best_single	0.0036537806597600644	0.96132843080437	0.9879284081847406	1.0	
global_elastic_net	0.003852761182495807	0.9592224234191147	0.9879284081847407		[0.0, 1.2320861856533747, 0.0, 0.0]
