model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.07374995595089427	-67.42532486542495	0.2818511230976548		
spatial_mean	0.0727926200194354	-66.53710708589117	0.0		
best_single	0.07556346896143772	-69.10790508251327	0.2818511814627743	2.0	
global_elastic_net	0.07374995975297392	-67.42532839300041	0.2818511814627746		[0.0, 0.0, 0.2401956270939584, 0.0]
