model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0011136721157119472	0.9766784799840209	0.9891924992358797		
spatial_mean	0.04835820344176726	-0.01267401203000662	-8.419182670805148e-16		
best_single	0.0015125756567552543	0.9683250007277506	0.9847071508736458	0.0	
global_elastic_net	0.0011136721702306278	0.9766784788423397	0.9891925031558028		[0.5079395587268702, 0.46444396227546514, 0.0, 0.0]
