enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.06608039140701294	0.06608039140701294	0.0
1	all_test	0.06608039140701294	0.015124312601983547	-0.05095607880502939
2	all_test	0.06608039140701294	0.06608039140701294	0.0
3	all_test	0.06608039140701294	0.06608039140701294	0.0
