enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.03466317802667618	0.2884100377559662	0.25374685972929
0	0	0.03466317802667618	0.2884100377559662	0.25374685972929
0	1	0.0	0.0	0.0
1	all_test	0.03466317802667618	0.05109264329075813	0.016429465264081955
1	0	0.03466317802667618	0.05109264329075813	0.016429465264081955
1	1	0.0	0.0	0.0
2	all_test	0.03466317802667618	0.03466317802667618	0.0
2	0	0.03466317802667618	0.03466317802667618	0.0
2	1	0.0	0.0	0.0
3	all_test	0.03466317802667618	0.03466317802667618	0.0
3	0	0.03466317802667618	0.03466317802667618	0.0
3	1	0.0	0.0	0.0
