epoch	train_loss	validation_loss
0	0.00343668507412076	0.004328220151364803
1	0.0034291972406208515	0.004321068059653044
2	0.0034216330386698246	0.004313847050070763
3	0.003413998521864414	0.004306631628423929
4	0.003406374715268612	0.004299513529986143
5	0.00339886243455112	0.004292587749660015
6	0.0033915669191628695	0.004285953473299742
7	0.0033846015576273203	0.004279717803001404
8	0.003378079039976001	0.004273987375199795
9	0.0033721185754984617	0.004268873482942581
10	0.003366839373484254	0.004264479503035545
11	0.003362353891134262	0.0042608934454619884
12	0.0033587550278753042	0.004258166067302227
13	0.0033560991287231445	0.0042563024908304214
14	0.003354390151798725	0.004255235195159912
15	0.0033535538241267204	0.004254818893969059
16	0.0033534264657646418	0.004254827741533518
17	0.0033537577837705612	0.00425499165430665
18	0.0033542467281222343	0.004255050793290138
19	0.0033546059858053923	0.004254818428307772
20	0.003354628337547183	0.004254200030118227
21	0.0033542111050337553	0.00425319466739893
22	0.0033533519599586725	0.004251864738762379
23	0.003352121450006962	0.004250308033078909
24	0.003350629238411784	0.004248634446412325
25	0.0033489998895674944	0.004246947355568409
26	0.003347348654642701	0.004245328716933727
27	0.003345771227031946	0.004243837669491768
28	0.003344333730638027	0.004242503549903631
29	0.0033430722542107105	0.004241329617798328
30	0.003341992851346731	0.0042402977123856544
31	0.0033410792239010334	0.004239372443407774
32	0.003340295748785138	0.00423850491642952
33	0.003339592134580016	0.004237643443048
34	0.0033389125019311905	0.004236736334860325
35	0.0033382028341293335	0.004235740751028061
36	0.00333741819486022	0.004234628286212683
37	0.003336526919156313	0.004233384504914284
38	0.0033355143386870623	0.004232009872794151
39	0.0033343799877911806	0.0042305151000618935
40	0.0033331369049847126	0.004228923004120588
41	0.003331807442009449	0.004227254539728165
42	0.003330416977405548	0.0042255353182554245
43	0.0033289932180196047	0.004223786760121584
44	0.003327557584270835	0.004222019575536251
45	0.003326123347505927	0.004220239818096161
46	0.0033246944658458233	0.004218439571559429
47	0.0033232637215405703	0.004216603934764862
48	0.0033218152821063995	0.004214714281260967
49	0.0033203281927853823	0.004212749190628529
50	0.0033187796361744404	0.004210694693028927
51	0.003317152848467231	0.004208541940897703
52	0.0033154399134218693	0.004206293262541294
53	0.0033136422280222178	0.004203955177217722
54	0.0033117688726633787	0.0042015365324914455
55	0.003309834050014615	0.0041990517638623714
56	0.0033078528940677643	0.004196501336991787
57	0.0033058326225727797	0.004193883389234543
58	0.0033037709072232246	0.004191180691123009
59	0.0033016547095030546	0.004188368562608957
