epoch	train_loss	validation_loss
0	0.007007608190178871	0.017181573435664177
1	0.006977372337132692	0.01705194264650345
2	0.006946163717657328	0.01691603474318981
3	0.006913812831044197	0.016773710027337074
4	0.006880349013954401	0.01662493124604225
5	0.006845834665000439	0.016469750553369522
6	0.006810355931520462	0.016308264806866646
7	0.0067740147933363914	0.016140595078468323
8	0.006736927665770054	0.015966853126883507
9	0.0066992067731916904	0.015787137672305107
10	0.006660971790552139	0.015601573511958122
11	0.006622357293963432	0.015410330146551132
12	0.006583511829376221	0.015213624574244022
13	0.0065445974469184875	0.015011721290647984
14	0.006505794823169708	0.014804915525019169
15	0.0064672911539673805	0.014593558385968208
16	0.00642929133027792	0.014378082007169724
17	0.006392012815922499	0.01415899209678173
18	0.00635569030418992	0.013936888426542282
19	0.006320563610643148	0.013712461106479168
20	0.006286885589361191	0.013486492447555065
21	0.006254904437810183	0.013259847648441792
22	0.006224868819117546	0.013033473864197731
23	0.006197008769959211	0.012808394618332386
24	0.0061715408228337765	0.012585715390741825
25	0.006148653104901314	0.012366616167128086
26	0.006128494627773762	0.012152343057096004
27	0.006111171096563339	0.011944198049604893
28	0.006096734199672937	0.011743550188839436
29	0.0060851722955703735	0.011551806703209877
30	0.006076403893530369	0.011370399966835976
31	0.006070270203053951	0.011200766079127789
32	0.006066533736884594	0.01104431040585041
33	0.006064878311008215	0.01090234238654375
34	0.006064921151846647	0.010776029899716377
35	0.006066227797418833	0.010666316375136375
36	0.006068337708711624	0.010573850944638252
37	0.006070796400308609	0.010498938150703907
38	0.006073193158954382	0.010441506281495094
39	0.006075187120586634	0.010401121340692043
40	0.006076531019061804	0.010377018712460995
41	0.006077078636735678	0.010368160903453827
42	0.0060767862014472485	0.010373295284807682
43	0.00607569282874465	0.010391023010015488
44	0.006073908414691687	0.010419833473861217
45	0.006071584299206734	0.01045815460383892
46	0.006068896967917681	0.010504395700991154
47	0.0060660261660814285	0.010556942783296108
48	0.006063137669116259	0.010614229366183281
49	0.006060374900698662	0.01067471131682396
50	0.006057847756892443	0.010736905038356781
51	0.006055633537471294	0.01079939678311348
52	0.006053775083273649	0.01086085569113493
53	0.006052282173186541	0.01092005055397749
54	0.006051137577742338	0.01097585167735815
55	0.0060502998530864716	0.0110272616147995
56	0.0060497126542031765	0.011073424480855465
57	0.006049309857189655	0.011113656684756279
58	0.006049023941159248	0.011147457174956799
59	0.006048787850886583	0.011174528859555721
60	0.006048544310033321	0.011194762773811817
61	0.006048247218132019	0.011208257637917995
62	0.00604786304756999	0.011215242557227612
63	0.006047374103218317	0.011216109618544579
64	0.006046773865818977	0.011211353354156017
65	0.006046066991984844	0.011201559565961361
66	0.006045267451554537	0.011187378317117691
