enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.029834626242518425	0.045513350516557693	0.01567872427403927
0	0	0.0	0.0	0.0
0	1	0.029834626242518425	0.045513350516557693	0.01567872427403927
1	all_test	0.029834626242518425	0.23404762148857117	0.20421299524605274
1	0	0.0	0.0	0.0
1	1	0.029834626242518425	0.23404762148857117	0.20421299524605274
2	all_test	0.029834626242518425	0.23788243532180786	0.20804780907928944
2	0	0.0	0.0	0.0
2	1	0.029834626242518425	0.23788243532180786	0.20804780907928944
3	all_test	0.029834626242518425	0.02986954338848591	3.491714596748352e-05
3	0	0.0	0.0	0.0
3	1	0.029834626242518425	0.02986954338848591	3.491714596748352e-05
