enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0050585330463945866	0.10151508450508118	0.09645655145868659
0	0	0.0050585330463945866	0.10151508450508118	0.09645655145868659
0	1	0.0	0.0	0.0
1	all_test	0.0050585330463945866	0.005769332405179739	0.0007107993587851524
1	0	0.0050585330463945866	0.005769332405179739	0.0007107993587851524
1	1	0.0	0.0	0.0
2	all_test	0.0050585330463945866	0.15765579044818878	0.1525972574017942
2	0	0.0050585330463945866	0.15765579044818878	0.1525972574017942
2	1	0.0	0.0	0.0
3	all_test	0.0050585330463945866	0.00508315721526742	2.4624168872833252e-05
3	0	0.0050585330463945866	0.00508315721526742	2.4624168872833252e-05
3	1	0.0	0.0	0.0
