epoch	train_loss	validation_loss
0	0.006019423715770245	0.007509719580411911
1	0.0060088979080319405	0.007496060337871313
2	0.005998531822115183	0.007482768967747688
3	0.00598833616822958	0.007470001466572285
4	0.00597841152921319	0.00745793804526329
5	0.005968875251710415	0.007446767762303352
6	0.005959854926913977	0.00743668619543314
7	0.005951478146016598	0.007427893113344908
8	0.005943880882114172	0.007420587353408337
9	0.005937200505286455	0.007414946332573891
10	0.005931564141064882	0.007411108817905188
11	0.0059270779602229595	0.007409139536321163
12	0.005923810880631208	0.007408993784338236
13	0.005921763367950916	0.007410468067973852
14	0.005920852534472942	0.007413160987198353
15	0.0059208739548921585	0.007416472304612398
16	0.005921505391597748	0.007419686298817396
17	0.005922339856624603	0.007422138471156359
18	0.005922990385442972	0.007423390634357929
19	0.005923178978264332	0.007423275616019964
20	0.005922782234847546	0.0074218702502548695
21	0.005921818781644106	0.00741941062733531
22	0.005920396652072668	0.0074162110686302185
23	0.005918677896261215	0.00741259939968586
24	0.005916831083595753	0.007408875040709972
25	0.005915004760026932	0.007405273616313934
26	0.005913314875215292	0.007401963695883751
27	0.005911835934966803	0.007399038411676884
28	0.005910594016313553	0.0073965322226285934
29	0.005909585393965244	0.007394422311335802
30	0.005908769089728594	0.007392650470137596
31	0.005908087361603975	0.007391130551695824
32	0.005907468032091856	0.0073897745460271835
33	0.005906843114644289	0.007388496305793524
34	0.005906151607632637	0.0073872338980436325
35	0.005905346944928169	0.007385939825326204
36	0.005904403980821371	0.0073845963925123215
37	0.00590331619605422	0.0073832012712955475
38	0.005902091506868601	0.007381770294159651
39	0.005900753661990166	0.007380326744168997
40	0.005899329204112291	0.007378891110420227
41	0.005897849332541227	0.007377478759735823
42	0.005896340124309063	0.007376093417406082
43	0.005894821137189865	0.007374722044914961
44	0.005893303081393242	0.007373330648988485
45	0.005891784094274044	0.007371874991804361
46	0.005890249274671078	0.007370295934379101
47	0.0058886827901005745	0.007368534337729216
48	0.005887055303901434	0.007366537116467953
49	0.00588534539565444	0.00736426655203104
50	0.005883533041924238	0.00736170494928956
51	0.005881607998162508	0.007358856964856386
52	0.005879569333046675	0.007355746813118458
53	0.00587742542847991	0.007352413609623909
54	0.005875187460333109	0.007348901126533747
55	0.005872868001461029	0.0073452540673315525
56	0.005870475433766842	0.007341503631323576
57	0.0058680130168795586	0.007337670307606459
58	0.005865472834557295	0.007333763875067234
59	0.005862839985638857	0.00732977781444788
