validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.003812232054769993	0.003812232054769993	0.0	False
2	0.0	0.005401905160397291	0.005401905160397291	0.0	False
3	0.28865721821784973	0.003964144270867109	0.004071361385285854	-0.027046723291277885	False
4	0.0	0.0028883256018161774	0.0028883256018161774	0.0	False
