enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.005747607909142971	0.005747607909142971	0.0
0	0	0.005747607909142971	0.005747607909142971	0.0
0	1	0.0	0.0	0.0
1	all_test	0.005747607909142971	0.37788107991218567	0.3721334720030427
1	0	0.005747607909142971	0.37788107991218567	0.3721334720030427
1	1	0.0	0.0	0.0
2	all_test	0.005747607909142971	0.0475129708647728	0.041765362955629826
2	0	0.005747607909142971	0.0475129708647728	0.041765362955629826
2	1	0.0	0.0	0.0
3	all_test	0.005747607909142971	0.005747607909142971	0.0
3	0	0.005747607909142971	0.005747607909142971	0.0
3	1	0.0	0.0	0.0
