enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.007177513092756271	0.1383139044046402	0.13113639131188393
0	0	0.007177513092756271	0.1383139044046402	0.13113639131188393
0	1	0.0	0.0	0.0
1	all_test	0.007177513092756271	0.008378966711461544	0.0012014536187052727
1	0	0.007177513092756271	0.008378966711461544	0.0012014536187052727
1	1	0.0	0.0	0.0
2	all_test	0.007177513092756271	0.007231868803501129	5.435571074485779e-05
2	0	0.007177513092756271	0.007231868803501129	5.435571074485779e-05
2	1	0.0	0.0	0.0
3	all_test	0.007177513092756271	0.007234862539917231	5.7349447160959244e-05
3	0	0.007177513092756271	0.007234862539917231	5.7349447160959244e-05
3	1	0.0	0.0	0.0
