model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.05055202832783459	-0.008544400505660965	0.0		
spatial_mean	0.050552028072115604	-0.008544395403907945	-5.118329721732689e-16		
best_single	0.050552028072115604	-0.008544395403907945	-5.118329721732689e-16	0.0	
global_elastic_net	0.050552028072115604	-0.008544395403907945	-5.118329721732689e-16		[0.0, 0.0, 0.0, 0.0]
