model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0018358931268062744	0.9083165179349102	0.95735102142205		
spatial_mean	0.03796542750914186	-0.8959723424549721	0.0		
best_single	0.0022878787583827764	0.8857446067810125	0.9495687580268383	1.0	
global_elastic_net	0.0018358933472911885	0.9083165069240161	0.9573510208110816		[0.48324116659674204, 0.4918859467442883, 0.0, 0.0]
