model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0031436619202001178	0.8595326699491548	0.9494967471156698		
spatial_mean	0.02522092804650915	-0.1269393828049108	0.0		
best_single	0.0031134596446052904	0.8608821894337421	0.9494967455206426	1.0	
global_elastic_net	0.0031436620086683054	0.8595326659961564	0.9494967455206427		[0.0, 1.1789894518285704, 0.0, 0.0]
