model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0012358945518586156	-0.13280678796951717	0.06121648095545625		
spatial_mean	0.061904088337528806	-55.74057820415045	0.0		
best_single	0.0015466056771115634	-0.41760104590589453	-0.010069570149034443	1.0	
global_elastic_net	0.0012358944877219613	-0.1328067291825945	0.061216380828426065		[0.4703261066630547, 0.499350901054278, 0.0, 0.0]
