model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0052378447809790325	0.711288685331125	0.9364529168916425		
spatial_mean	0.029046501542063757	-0.6010504315046261	0.0		
best_single	0.022468031153682885	-0.23844349797409436	-0.10430216203397041	1.0	
global_elastic_net	0.005237846309741584	0.7112886010653507	0.9364529132272837		[0.6814572698038834, 0.7388070405111001, 0.7340425915626343, 0.0]
