model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.01072982993748638	0.6980200896688904	0.9606371741484538		
spatial_mean	0.04183544264968291	-0.17741504698751065	0.0		
best_single	0.05024335181979009	-0.4140469108710758	0.02172517280231307	0.0	
global_elastic_net	0.01072983069182543	0.6980200684388019	0.9606371678314587		[0.8072588404948603, 0.7130535138125979, 0.0, 0.0]
