enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.03974701836705208	0.03987211361527443	0.00012509524822235107
1	all_test	0.03974701836705208	0.03969825804233551	-4.876032471656799e-05
2	all_test	0.03974701836705208	0.039716873317956924	-3.014504909515381e-05
3	all_test	0.03974701836705208	0.32934460043907166	0.2895975820720196
