enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0035799213219434023	0.0035799213219434023	0.0
0	0	0.0	0.0	0.0
0	1	0.0035799213219434023	0.0035799213219434023	0.0
1	all_test	0.0035799213219434023	0.03044336847960949	0.026863447157666087
1	0	0.0	0.0	0.0
1	1	0.0035799213219434023	0.03044336847960949	0.026863447157666087
2	all_test	0.0035799213219434023	0.0035799213219434023	0.0
2	0	0.0	0.0	0.0
2	1	0.0035799213219434023	0.0035799213219434023	0.0
3	all_test	0.0035799213219434023	0.0035799213219434023	0.0
3	0	0.0	0.0	0.0
3	1	0.0035799213219434023	0.0035799213219434023	0.0
