validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0017615712713450193	0.0017615712713450193	0.0	False
1	0.0	0.0027754995971918106	0.0027754995971918106	0.0	False
2	0.0	0.004289227072149515	0.004289227072149515	0.0	False
3	0.039943546056747437	0.005098616238683462	0.006051186937838793	-0.18682925403118134	False
