model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.007936102444180611	0.8948469364544158	0.949802417682507		
spatial_mean	0.07587524715085127	-0.005344215414061271	9.237182089106804e-17		
best_single	0.00805378781221861	0.8932876096852963	0.949802417682506	1.0	
global_elastic_net	0.007936102444180611	0.8948469364544158	0.949802417682507		[0.0, 1.2666134687050479, 0.0, 0.0]
