model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.001300140673210701	-0.4273215687520213	-0.1649410606268973		
spatial_mean	0.05405106259201668	-58.338384715734755	0.0		
best_single	0.001384721994928284	-0.5201767091907326	-0.16494106003339234	0.0	
global_elastic_net	0.0013001402098737865	-0.4273210600910855	-0.1649410600333922		[0.9466522365597566, 0.0, 0.0, 0.0]
