enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.03248169273138046	0.2542250156402588	0.22174332290887833
0	0	0.03248169273138046	0.2542250156402588	0.22174332290887833
0	1	0.0	0.0	0.0
1	all_test	0.03248169273138046	0.04781683161854744	0.015335138887166977
1	0	0.03248169273138046	0.04781683161854744	0.015335138887166977
1	1	0.0	0.0	0.0
2	all_test	0.03248169273138046	0.032500747591257095	1.905485987663269e-05
2	0	0.03248169273138046	0.032500747591257095	1.905485987663269e-05
2	1	0.0	0.0	0.0
3	all_test	0.03248169273138046	0.2358478456735611	0.20336615294218063
3	0	0.03248169273138046	0.2358478456735611	0.20336615294218063
3	1	0.0	0.0	0.0
