enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.04492686316370964	0.04492686316370964	0.0
1	all_test	0.04492686316370964	0.04492686316370964	0.0
2	all_test	0.04492686316370964	0.04492686316370964	0.0
3	all_test	0.04492686316370964	0.058304209262132645	0.013377346098423004
