validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.002605512971058488	0.002605512971058488	0.0	False
1	0.0	0.0027762067038565874	0.0027762067038565874	0.0	False
3	0.011023325845599174	0.0031300350092351437	0.003188895294442773	-0.018804993480443954	False
4	0.0	0.0024277602788060904	0.0024277602788060904	0.0	False
