enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0038804879877716303	0.12615342438220978	0.12227293639443815
0	0	0.0038804879877716303	0.12615342438220978	0.12227293639443815
0	1	0.0	0.0	0.0
1	all_test	0.0038804879877716303	0.004240154754370451	0.0003596667665988207
1	0	0.0038804879877716303	0.004240154754370451	0.0003596667665988207
1	1	0.0	0.0	0.0
2	all_test	0.0038804879877716303	0.0038828321266919374	2.3441389203071594e-06
2	0	0.0038804879877716303	0.0038828321266919374	2.3441389203071594e-06
2	1	0.0	0.0	0.0
3	all_test	0.0038804879877716303	0.01577754318714142	0.011897055199369788
3	0	0.0038804879877716303	0.01577754318714142	0.011897055199369788
3	1	0.0	0.0	0.0
