model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.028265413089627215	0.44893085554405976	0.9541856236240936		
spatial_mean	0.07613495940919524	-0.48434508322150593	0.0		
best_single	0.04933652107674428	0.03812357618890527	0.6971213529378144	1.0	
global_elastic_net	0.028265424620929566	0.44893063072707595	0.9541856237755424		[0.9233593571659378, 0.9080535816528564, 0.0, 0.0]
