model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.050683851181716755	-54.738139291542424	0.0		
spatial_mean	0.05068385318401786	-54.73814149351672	0.0		
best_single	0.05068385318401786	-54.73814149351672	0.0	0.0	
global_elastic_net	0.05068385318401786	-54.73814149351672	0.0		[0.0, 0.0, 0.0, 0.0]
