epoch	train_loss	validation_loss	train_reconstruction	train_safety	train_attribution	validation_reconstruction	validation_safety	validation_attribution
0	0.4652756452560425	0.5103021264076233	0.06829793751239777	0.12902674078941345	0.38355544209480286	0.06463854014873505	0.1193775162100792	0.4331151247024536
1	0.4543105959892273	0.49846866726875305	0.0636201873421669	0.11993633210659027	0.37818643450737	0.06002211198210716	0.11052349954843521	0.4267929196357727
2	0.4439244866371155	0.4872414767742157	0.05923435464501381	0.11141197383403778	0.3730476200580597	0.05570158362388611	0.10223795473575592	0.42072397470474243
3	0.43409109115600586	0.47658833861351013	0.05512748658657074	0.10342860221862793	0.3681281805038452	0.051661502569913864	0.0944911390542984	0.4148944914340973
4	0.4247802495956421	0.46647459268569946	0.051285188645124435	0.0959584042429924	0.3634151518344879	0.047885697335004807	0.08725200593471527	0.4092891216278076
5	0.4159601330757141	0.4568680226802826	0.0476924292743206	0.08897227048873901	0.3588946759700775	0.044359173625707626	0.08049172163009644	0.40389350056648254
6	0.4076010286808014	0.44773831963539124	0.04433524236083031	0.08244313299655914	0.3545536696910858	0.04106774181127548	0.07418301701545715	0.3986942768096924
7	0.3996747136116028	0.439056932926178	0.041200365871191025	0.07634534686803818	0.3503797650337219	0.03799780458211899	0.06829972565174103	0.39367905259132385
8	0.3921546936035156	0.43079665303230286	0.038275040686130524	0.07065413892269135	0.3463617265224457	0.035136301070451736	0.06281677633523941	0.3888362646102905
9	0.3850155770778656	0.42293137311935425	0.035546936094760895	0.0653456449508667	0.3424888551235199	0.03247059881687164	0.057709820568561554	0.3841548264026642
10	0.37823307514190674	0.4154355227947235	0.03300405666232109	0.060396574437618256	0.3387511968612671	0.029988465830683708	0.05295532941818237	0.37962380051612854
11	0.37178343534469604	0.4082845449447632	0.0306348018348217	0.0557844340801239	0.33513885736465454	0.027678176760673523	0.04853077977895737	0.3752325773239136
12	0.3656438887119293	0.4014546871185303	0.028428032994270325	0.05148758366703987	0.33164238929748535	0.02552861161530018	0.04441474750638008	0.3709706962108612
13	0.3597923517227173	0.39492321014404297	0.026373131200671196	0.047485411167144775	0.328252375125885	0.023529278114438057	0.040587060153484344	0.36682793498039246
14	0.3542078137397766	0.3886684775352478	0.024460095912218094	0.04375850781798363	0.32495978474617004	0.021670304238796234	0.037028718739748	0.362794429063797
15	0.34887030720710754	0.3826693892478943	0.02267947979271412	0.0402885302901268	0.32175591588020325	0.019942397251725197	0.03372185677289963	0.3588601350784302
16	0.34376060962677	0.3769059479236603	0.02102242410182953	0.0370582714676857	0.3186320960521698	0.018336866050958633	0.030649760738015175	0.35501548647880554
17	0.3388602137565613	0.3713589608669281	0.01948060281574726	0.03405154496431351	0.3155798614025116	0.016845570877194405	0.02779676951467991	0.3512509763240814
18	0.33415159583091736	0.36600980162620544	0.0180461797863245	0.031253136694431305	0.31259095668792725	0.015460909344255924	0.025148261338472366	0.34755706787109375
19	0.32961782813072205	0.3608413338661194	0.016711847856640816	0.028648829087615013	0.3096572756767273	0.01417584903538227	0.022690709680318832	0.34392496943473816
20	0.32524311542510986	0.3558369278907776	0.015470795333385468	0.026225388050079346	0.30677109956741333	0.012983894906938076	0.020411621779203415	0.3403458893299103
21	0.3210125267505646	0.35098153352737427	0.014316714368760586	0.023970521986484528	0.303925096988678	0.011879113502800465	0.018299568444490433	0.33681178092956543
22	0.31691214442253113	0.34626102447509766	0.013243775814771652	0.021872887387871742	0.3011122941970825	0.010856102220714092	0.016344157978892326	0.33331501483917236
23	0.31292930245399475	0.3416626751422882	0.012246660888195038	0.019922122359275818	0.29832637310028076	0.009909997694194317	0.01453602034598589	0.32984864711761475
24	0.3090522587299347	0.3371749818325043	0.011320509016513824	0.018108731135725975	0.29556143283843994	0.009036462754011154	0.012866789475083351	0.3264063894748688
25	0.30527055263519287	0.33278772234916687	0.010460932739078999	0.01642415300011635	0.2928122580051422	0.008231616578996181	0.011328985914587975	0.3229826092720032
26	0.3015747368335724	0.32849177718162537	0.009663970209658146	0.014860647730529308	0.2900741696357727	0.00749205332249403	0.00991603173315525	0.3195723295211792
27	0.29795658588409424	0.3242794871330261	0.008926072157919407	0.013411256484687328	0.2873431444168091	0.00681479275226593	0.008622164838016033	0.3161713778972626
28	0.2944088280200958	0.3201441168785095	0.008244073949754238	0.01206977665424347	0.28461575508117676	0.006197239737957716	0.007442361209541559	0.3127761781215668
29	0.29092511534690857	0.31607991456985474	0.007615149952471256	0.010830653831362724	0.2818889915943146	0.0056371609680354595	0.00637228786945343	0.3093836307525635
30	0.287500262260437	0.3120855391025543	0.007036804687231779	0.009688979014754295	0.27916067838668823	0.00513265747576952	0.0054392945021390915	0.3059915602207184
31	0.2841297686100006	0.3081594407558441	0.00650683231651783	0.008640393614768982	0.2764289975166321	0.004682130180299282	0.004660434555262327	0.3025982975959778
32	0.28081029653549194	0.30429187417030334	0.00602329894900322	0.007681065704673529	0.27369287610054016	0.004284262657165527	0.003963458351790905	0.29920271039009094
33	0.2775389552116394	0.30048373341560364	0.005584512371569872	0.00680763553828001	0.270951509475708	0.003937992267310619	0.0033708494156599045	0.2958044409751892
34	0.2743140161037445	0.29673388600349426	0.005189015995711088	0.006017191801220179	0.2682048976421356	0.0036424961872398853	0.0028795599937438965	0.29240354895591736
35	0.27113428711891174	0.29303687810897827	0.00483555905520916	0.005307225044816732	0.2654533386230469	0.0033971613738685846	0.0024356706999242306	0.289000540971756
36	0.2679992914199829	0.2893935441970825	0.004523082636296749	0.004675596486777067	0.26269763708114624	0.003201577113941312	0.002038361504673958	0.2855967581272125
37	0.2649093270301819	0.2858050763607025	0.004250714555382729	0.004120527300983667	0.25993916392326355	0.003055501263588667	0.0016869853716343641	0.28219372034072876
38	0.2618650496006012	0.2822778522968292	0.004017731174826622	0.003640526905655861	0.25717946887016296	0.0029588486067950726	0.0014257729053497314	0.27879345417022705
39	0.25886794924736023	0.278815895318985	0.0038235613610595465	0.003234401810914278	0.254420667886734	0.002911674790084362	0.0012707952409982681	0.2753983438014984
40	0.2559197247028351	0.27541911602020264	0.0036677622701972723	0.00290120393037796	0.2516650855541229	0.002914146985858679	0.0011921371333301067	0.2720111310482025
41	0.253022700548172	0.2720959782600403	0.0035500028170645237	0.0026402112562209368	0.2489153891801834	0.002966538304463029	0.0012404571752995253	0.2686348855495453
42	0.2501796782016754	0.26885154843330383	0.0034700557589530945	0.002453283406794071	0.24617445468902588	0.0030692024156451225	0.001429800409823656	0.26527297496795654
43	0.2473929226398468	0.2656906843185425	0.0034277786035090685	0.002332901582121849	0.24344541132450104	0.003222557483240962	0.0017698366427794099	0.26192888617515564
44	0.24466635286808014	0.2626185715198517	0.003423096379265189	0.002286002039909363	0.2407315969467163	0.00342707266099751	0.002269115298986435	0.2586064040660858
45	0.2420032024383545	0.2596355974674225	0.003455996746197343	0.0023100972175598145	0.23803649842739105	0.0036832434125244617	0.0028875756543129683	0.255309522151947
46	0.23940721154212952	0.256742000579834	0.003526510437950492	0.002405171748250723	0.23536382615566254	0.003991577308624983	0.0035807352978736162	0.25204235315322876
47	0.23688216507434845	0.2539425790309906	0.0036346956621855497	0.002571269404143095	0.23271729052066803	0.0043525705114007	0.004349431488662958	0.2488091140985489
48	0.23443199694156647	0.2512422502040863	0.0037806262262165546	0.0028084691148251295	0.23010076582431793	0.004766687285155058	0.005194424651563168	0.24561424553394318
49	0.23206187784671783	0.24864612519741058	0.003964372910559177	0.003127335337921977	0.22751827538013458	0.005234221927821636	0.006116150412708521	0.24246245622634888
50	0.22978249192237854	0.24615894258022308	0.004185936879366636	0.003593503963202238	0.22497396171092987	0.005755479913204908	0.007115098647773266	0.23935817182064056
51	0.2275891900062561	0.24379195272922516	0.004445307422429323	0.004120192024856806	0.22247184813022614	0.006329112220555544	0.008188722655177116	0.23631420731544495
52	0.22549164295196533	0.24155588448047638	0.004741599317640066	0.004705691710114479	0.22002264857292175	0.006952783092856407	0.009332905523478985	0.23334403336048126
53	0.22349926829338074	0.23945920169353485	0.00507331732660532	0.005347247701138258	0.2176375538110733	0.007623494602739811	0.010542601346969604	0.23045960068702698
54	0.22161966562271118	0.23750810325145721	0.005438505671918392	0.006041382439434528	0.2153264433145523	0.00833764299750328	0.011811923235654831	0.2276712954044342
55	0.21985849738121033	0.23570656776428223	0.005834787618368864	0.006783944554626942	0.21309778094291687	0.009091030806303024	0.013134146109223366	0.2249879390001297
56	0.21821968257427216	0.23405654728412628	0.006259392015635967	0.007570172194391489	0.21095870435237885	0.009878930635750294	0.014501799829304218	0.2224169671535492
57	0.21670544147491455	0.23255789279937744	0.006709184031933546	0.00839471910148859	0.2089150995016098	0.010696114972233772	0.015906712040305138	0.21996425092220306
