enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.08130384981632233	0.08130384981632233	0.0
1	all_test	0.08130384981632233	0.07040917873382568	-0.010894671082496643
2	all_test	0.08130384981632233	0.08130384981632233	0.0
3	all_test	0.08130384981632233	0.08130384981632233	0.0
