model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0022293088997382493	0.9763154974119314	0.9892891992987577		
spatial_mean	0.19161258487261448	-1.0357200219560507	-4.871379177664448e-16		
best_single	0.002452894310971572	0.9739400934238919	0.9884084224962069	1.0	
global_elastic_net	0.0022293087589534497	0.9763154989076496	0.9892892001109718		[0.4870885072347575, 0.48625928972004295, 0.0, 0.0]
