enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0030132662504911423	0.07034095376729965	0.06732768751680851
0	0	0.0030132662504911423	0.07034095376729965	0.06732768751680851
0	1	0.0	0.0	0.0
1	all_test	0.0030132662504911423	0.002553371712565422	-0.0004598945379257202
1	0	0.0030132662504911423	0.002553371712565422	-0.0004598945379257202
1	1	0.0	0.0	0.0
2	all_test	0.0030132662504911423	0.007044713944196701	0.004031447693705559
2	0	0.0030132662504911423	0.007044713944196701	0.004031447693705559
2	1	0.0	0.0	0.0
3	all_test	0.0030132662504911423	0.0030132783576846123	1.210719347000122e-08
3	0	0.0030132662504911423	0.0030132783576846123	1.210719347000122e-08
3	1	0.0	0.0	0.0
