enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.037173740565776825	0.06332264840602875	0.026148907840251923
0	0	0.0	0.0	0.0
0	1	0.037173740565776825	0.06332264840602875	0.026148907840251923
1	all_test	0.037173740565776825	0.24611322581768036	0.20893948525190353
1	0	0.0	0.0	0.0
1	1	0.037173740565776825	0.24611322581768036	0.20893948525190353
2	all_test	0.037173740565776825	0.037173740565776825	0.0
2	0	0.0	0.0	0.0
2	1	0.037173740565776825	0.037173740565776825	0.0
3	all_test	0.037173740565776825	0.037173740565776825	0.0
3	0	0.0	0.0	0.0
3	1	0.037173740565776825	0.037173740565776825	0.0
