model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.06104722871090907	-92.38606540969647	0.26014128807885367		
spatial_mean	0.06066351550647997	-91.79908599778786	0.0		
best_single	0.06228324329650653	-94.27683983755051	0.2601411957438486	3.0	
global_elastic_net	0.06104721785512428	-92.38604880322555	0.2601411957438485		[0.0, 0.0, 0.0, 0.47787333934094767]
