enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.04459112882614136	0.05510425567626953	0.010513126850128174
0	0	0.03749201446771622	0.09443814307451248	0.056946128606796265
0	1	0.05405660346150398	0.0026590728666633368	-0.051397530594840646
1	all_test	0.04459112882614136	0.020540433004498482	-0.024050695821642876
1	0	0.03749201446771622	0.0035926862619817257	-0.03389932820573449
1	1	0.05405660346150398	0.043137431144714355	-0.010919172316789627
2	all_test	0.04459112882614136	0.04459112882614136	0.0
2	0	0.03749201446771622	0.03749201446771622	0.0
2	1	0.05405660346150398	0.05405660346150398	0.0
3	all_test	0.04459112882614136	0.04459112882614136	0.0
3	0	0.03749201446771622	0.03749201446771622	0.0
3	1	0.05405660346150398	0.05405660346150398	0.0
