model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0058049030815683226	0.9292465056144057	0.9705260347405605		
spatial_mean	0.08218321099467805	-0.0016961999184801346	0.0		
best_single	0.005538970967798695	0.9324878390275839	0.9705260365243089	1.0	
global_elastic_net	0.005804903828462487	0.9292464965108305	0.9705260365243091		[0.0, 1.1881582793299479, 0.0, 0.0]
