validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.028207499533891678	0.002378742443397641	0.0023035514168441296	0.03160956874489784	True
1	0.07811734080314636	0.0038846530951559544	0.0042267111130058765	-0.08805368095636368	False
3	0.019121531397104263	0.0032461860682815313	0.003197909565642476	0.014871761202812195	True
4	0.0357949398458004	0.0018563444027677178	0.0018401429988443851	0.008727584965527058	True
