enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.01770898699760437	0.258103609085083	0.24039462208747864
0	0	0.01770898699760437	0.258103609085083	0.24039462208747864
0	1	0.0	0.0	0.0
1	all_test	0.01770898699760437	0.02374226227402687	0.006033275276422501
1	0	0.01770898699760437	0.02374226227402687	0.006033275276422501
1	1	0.0	0.0	0.0
2	all_test	0.01770898699760437	0.01770898699760437	0.0
2	0	0.01770898699760437	0.01770898699760437	0.0
2	1	0.0	0.0	0.0
3	all_test	0.01770898699760437	0.05741257965564728	0.03970359265804291
3	0	0.01770898699760437	0.05741257965564728	0.03970359265804291
3	1	0.0	0.0	0.0
