validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.002327569527551532	0.002327569527551532	0.0	False
1	0.0	0.0037721898406744003	0.0037721898406744003	0.0	False
2	1.0	0.013189390301704407	0.014584233984351158	-0.10575497895479202	False
4	0.0	0.016600510105490685	0.016600510105490685	0.0	False
