validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.04199929162859917	0.04199929162859917	0.0	False
1	1.0	0.13593193888664246	0.17278815805912018	-0.2711372971534729	False
3	0.0	0.04658539593219757	0.04658539593219757	0.0	False
4	0.0	0.021385034546256065	0.021385034546256065	0.0	False
