enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.017286578193306923	0.25496914982795715	0.23768257163465023
0	0	0.017286578193306923	0.25496914982795715	0.23768257163465023
0	1	0.0	0.0	0.0
1	all_test	0.017286578193306923	0.023172833025455475	0.005886254832148552
1	0	0.017286578193306923	0.023172833025455475	0.005886254832148552
1	1	0.0	0.0	0.0
2	all_test	0.017286578193306923	0.025686927139759064	0.00840034894645214
2	0	0.017286578193306923	0.025686927139759064	0.00840034894645214
2	1	0.0	0.0	0.0
3	all_test	0.017286578193306923	0.017286578193306923	0.0
3	0	0.017286578193306923	0.017286578193306923	0.0
3	1	0.0	0.0	0.0
