model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.016767613136454577	0.811642519315621	0.9836617144873715		
spatial_mean	0.0956933047585451	-0.07496216998797256	0.0		
best_single	0.16556529506362955	-0.8598629162758171	0.4344900366839381	1.0	
global_elastic_net	0.017708993657331158	0.8010676055318484	0.9834882036402349		[0.6665440171352016, 0.8853288963157694, 0.0, 0.2503607721166912]
