enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.016767611727118492	0.24892982840538025	0.23216221667826176
0	0	0.016767611727118492	0.24892982840538025	0.23216221667826176
0	1	0.0	0.0	0.0
1	all_test	0.016767611727118492	0.022319091483950615	0.005551479756832123
1	0	0.016767611727118492	0.022319091483950615	0.005551479756832123
1	1	0.0	0.0	0.0
2	all_test	0.016767611727118492	0.01677541248500347	7.800757884979248e-06
2	0	0.016767611727118492	0.01677541248500347	7.800757884979248e-06
2	1	0.0	0.0	0.0
3	all_test	0.016767611727118492	0.054093483835458755	0.03732587210834026
3	0	0.016767611727118492	0.054093483835458755	0.03732587210834026
3	1	0.0	0.0	0.0
