gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
FOSB	20	0	0	20	0	0.0	0.0	0.0
GPR37L1	20	0	0	20	0	0.0	0.0	0.0
GNE	20	0	0	20	0	0.0	0.0	0.0
CAPN15	20	0	0	20	0	0.0	0.0	0.0
CIZ1	20	0	0	20	0	0.0	0.0	0.0
SLC25A51	20	0	0	20	0	0.0	0.0	0.0
FABP6	20	0	1	19	1	0.02547725574720058	0.0	0.017659487989576745
PLEKHA4	20	0	1	19	1	0.006445759103505888	0.0	0.004467859749163706
UNG	20	0	0	20	0	0.0	0.0	0.0
EIF5	20	0	0	20	0	0.0	0.0	0.0
C12orf42	20	0	0	20	0	0.0	0.0	0.0
HBB	14	0	0	14	0	0.0	0.0	0.0
ARPIN	20	0	0	20	0	0.0	0.0	0.0
ZSCAN9	20	0	0	20	0	0.0	0.0	0.0
ZNF484	20	0	0	20	0	0.0	0.0	0.0
SLC43A2	20	0	0	20	0	0.0	0.0	0.0
IGBP1	20	0	0	20	0	0.0	0.0	0.0
RBM12	20	0	0	20	0	0.0	0.0	0.0
PTHLH	20	0	0	20	0	0.0	0.0	0.0
RAB33B	20	0	0	20	0	0.0	0.0	0.0
KYAT1	20	0	0	20	0	0.0	0.0	0.0
PGRMC2	18	0	0	18	0	0.0	0.0	0.0
CASP3	20	0	0	20	0	0.0	0.0	0.0
MRE11	20	0	0	20	0	0.0	0.0	0.0
P3H4	20	0	0	20	0	0.0	0.0	0.0
TCAF2	12	0	0	12	0	0.0	0.0	0.0
AKIRIN1	20	0	0	20	0	0.0	0.0	0.0
SNAP23	20	0	0	20	0	0.0	0.0	0.0
B4GALT3	20	0	0	20	0	0.0	0.0	0.0
NUMA1	20	0	0	20	0	0.0	0.0	0.0
HBG1	14	0	0	14	0	0.0	0.0	0.0
DCLRE1A	20	0	0	20	0	0.0	0.0	0.0
TTC38	20	0	0	20	0	0.0	0.0	0.0
PMS2	20	0	0	20	0	0.0	0.0	0.0
DDX56	19	0	0	19	0	0.0	0.0	0.0
PIGP	20	0	0	20	0	0.0	0.0	0.0
GAS2L1	20	0	0	20	0	0.0	0.0	0.0
ATP6V1E1	20	0	0	20	0	0.0	0.0	0.0
ARHGEF18	20	0	0	20	0	0.0	0.0	0.0
ZNF345	15	0	0	15	0	0.0	0.0	0.0
ANKLE2	20	0	0	20	0	0.0	0.0	0.0
MEAK7	20	0	0	20	0	0.0	0.0	0.0
C4orf33	20	0	0	20	0	0.0	0.0	0.0
MYL6	20	0	0	20	0	0.0	0.0	0.0
FAM83H	20	0	0	20	0	0.0	0.0	0.0
SLC25A42	20	0	0	20	0	0.0	0.0	0.0
ADCY6	20	0	0	20	0	0.0	0.0	0.0
FAM43A	20	0	0	20	0	0.0	0.0	0.0
MAST3	20	0	0	20	0	0.0	0.0	0.0
SNX33	20	0	0	20	0	0.0	0.0	0.0
DESI1	20	0	0	20	0	0.0	0.0	0.0
ATG16L1	20	0	0	20	0	0.0	0.0	0.0
IRGM	20	0	0	20	0	0.0	0.0	0.0
OXNAD1	20	0	0	20	0	0.0	0.0	0.0
FEZ1	20	0	0	20	0	0.0	0.0	0.0
MCAT	20	0	0	20	0	0.0	0.0	0.0
BPHL	20	0	0	20	0	0.0	0.0	0.0
ZRANB1	20	0	0	20	0	0.0	0.0	0.0
GNG10	17	0	0	17	0	0.0	0.0	0.0
TSPAN4	20	0	0	20	0	0.0	0.0	0.0
DPEP2	20	0	0	20	0	0.0	0.0	0.0
MS4A14	15	0	0	15	0	0.0	0.0	0.0
MRPL42	20	0	0	20	0	0.0	0.0	0.0
RNASE6	20	0	0	20	0	0.0	0.0	0.0
NMRK1	18	0	0	18	0	0.0	0.0	0.0
CHURC1	20	0	0	20	0	0.0	0.0	0.0
LIAS	11	0	0	11	0	0.0	0.0	0.0
ALDH8A1	20	0	0	20	0	0.0	0.0	0.0
TMEM272	20	0	0	20	0	0.0	0.0	0.0
ARMCX2	15	0	0	15	0	0.0	0.0	0.0
HAUS8	20	0	1	19	1	0.00937146258883008	0.0	0.006495802871170576
RFWD3	20	0	0	20	0	0.0	0.0	0.0
FAM156A	20	0	0	20	0	0.0	0.0	0.0
ELL	20	0	0	20	0	0.0	0.0	0.0
SAP30BP	20	0	0	20	0	0.0	0.0	0.0
GK	13	0	0	13	0	0.0	0.0	0.0
RBM4B	20	0	0	20	0	0.0	0.0	0.0
AMFR	20	0	0	20	0	0.0	0.0	0.0
LPCAT3	20	0	0	20	0	0.0	0.0	0.0
CWC15	20	0	0	20	0	0.0	0.0	0.0
API5	19	0	0	19	0	0.0	0.0	0.0
