gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
MED21	20	0	0	20	0	0.0	0.0	0.0
CCT8	20	0	0	20	0	0.0	0.0	0.0
TRHR	20	0	0	20	0	0.0	0.0	0.0
GPRC5C	20	0	0	20	0	0.0	0.0	0.0
LDLR	20	0	0	20	0	0.0	0.0	0.0
TP53INP1	20	0	0	20	0	0.0	0.0	0.0
NOXA1	20	0	0	20	0	0.0	0.0	0.0
JUNB	20	0	0	20	0	0.0	0.0	0.0
PRDM1	20	0	0	20	0	0.0	0.0	0.0
ZDHHC18	20	0	0	20	0	0.0	0.0	0.0
CEP162	20	0	0	20	0	0.0	0.0	0.0
BNIP3L	20	0	0	20	0	0.0	0.0	0.0
PCDHB2	20	0	0	20	0	0.0	0.0	0.0
BCL2L2	20	0	0	20	0	0.0	0.0	0.0
WIPI2	20	0	0	20	0	0.0	0.0	0.0
MASTL	20	0	0	20	0	0.0	0.0	0.0
PCDH1	20	0	0	20	0	0.0	0.0	0.0
MLH3	20	0	0	20	0	0.0	0.0	0.0
TBK1	20	0	0	20	0	0.0	0.0	0.0
PYROXD2	20	0	0	20	0	0.0	0.0	0.0
KDM6B	20	0	0	20	0	0.0	0.0	0.0
PNMA1	20	0	0	20	0	0.0	0.0	0.0
TRMT2B	15	0	0	15	0	0.0	0.0	0.0
NDUFA13	20	0	0	20	0	0.0	0.0	0.0
TMEM205	20	0	0	20	0	0.0	0.0	0.0
GDI1	20	0	0	20	0	0.0	0.0	0.0
KIF9	20	0	3	17	1	0.03480447460957758	0.0	0.0482492468929978
ZFYVE21	20	0	0	20	0	0.0	0.0	0.0
KPNA2	18	0	0	18	0	0.0	0.0	0.0
CUBN	20	0	1	19	1	0.0204371089327991	0.0	0.01416592443556617
SOX1	20	0	0	20	0	0.0	0.0	0.0
PHC1	19	0	0	19	0	0.0	0.0	0.0
TMEM215	19	0	0	19	0	0.0	0.0	0.0
RAB40C	20	0	0	20	0	0.0	0.0	0.0
ZNF605	18	0	0	18	0	0.0	0.0	0.0
USP16	20	0	0	20	0	0.0	0.0	0.0
FOXD1	20	0	0	20	0	0.0	0.0	0.0
PHACTR4	20	0	0	20	0	0.0	0.0	0.0
PROKR2	20	0	0	20	0	0.0	0.0	0.0
SRP19	20	0	0	20	0	0.0	0.0	0.0
LRRD1	18	0	0	18	0	0.0	0.0	0.0
CHORDC1	14	0	0	14	0	0.0	0.0	0.0
MKKS	20	0	0	20	0	0.0	0.0	0.0
PRC1	20	0	0	20	0	0.0	0.0	0.0
FBLN1	20	0	0	20	0	0.0	0.0	0.0
TXNL4A	20	0	0	20	0	0.0	0.0	0.0
INSIG1	20	0	0	20	0	0.0	0.0	0.0
EML2	20	0	0	20	0	0.0	0.0	0.0
CEBPZ	20	0	0	20	0	0.0	0.0	0.0
ZNF276	20	0	0	20	0	0.0	0.0	0.0
KCNA5	20	0	0	20	0	0.0	0.0	0.0
PLLP	20	0	0	20	0	0.0	0.0	0.0
PPCDC	20	0	0	20	0	0.0	0.0	0.0
MFN2	20	0	0	20	0	0.0	0.0	0.0
KBTBD11	20	0	0	20	0	0.0	0.0	0.0
REC8	20	0	0	20	0	0.0	0.0	0.0
MAGEL2	20	0	0	20	0	0.0	0.0	0.0
COL7A1	20	0	0	20	0	0.0	0.0	0.0
ZNF814	20	0	0	20	0	0.0	0.0	0.0
FMR1	15	0	0	15	0	0.0	0.0	0.0
MAP1LC3B	20	0	0	20	0	0.0	0.0	0.0
IQSEC2	20	0	0	20	0	0.0	0.0	0.0
FAT2	20	0	0	20	0	0.0	0.0	0.0
SNX20	20	0	1	19	1	0.006360990557964505	0.0	0.00440910267082153
TNS2	20	0	0	20	0	0.0	0.0	0.0
SIN3B	20	0	0	20	0	0.0	0.0	0.0
ZNF439	20	0	0	20	0	0.0	0.0	0.0
RPS9	20	0	0	20	0	0.0	0.0	0.0
LCP2	20	0	0	20	0	0.0	0.0	0.0
MTMR11	20	0	0	20	0	0.0	0.0	0.0
MOAP1	20	0	0	20	0	0.0	0.0	0.0
BCL2L13	20	0	0	20	0	0.0	0.0	0.0
CCNL2	20	0	0	20	0	0.0	0.0	0.0
HINT1	17	0	0	17	0	0.0	0.0	0.0
ACTR1B	20	0	0	20	0	0.0	0.0	0.0
TMED1	20	0	0	20	0	0.0	0.0	0.0
LETM2	20	0	0	20	0	0.0	0.0	0.0
MUC7	13	0	0	13	0	0.0	0.0	0.0
CCNE2	20	0	0	20	0	0.0	0.0	0.0
HIF1AN	20	0	0	20	0	0.0	0.0	0.0
GDF6	20	0	0	20	0	0.0	0.0	0.0
TNFSF10	20	0	0	20	0	0.0	0.0	0.0
MDM2	20	0	0	20	0	0.0	0.0	0.0
EIF3A	20	0	0	20	0	0.0	0.0	0.0
NEK9	20	0	0	20	0	0.0	0.0	0.0
PPP2R5B	20	0	0	20	0	0.0	0.0	0.0
OSTC	20	0	0	20	0	0.0	0.0	0.0
RAC1	20	0	0	20	0	0.0	0.0	0.0
RASEF	20	0	0	20	0	0.0	0.0	0.0
COQ7	20	0	0	20	0	0.0	0.0	0.0
SHISAL2A	20	0	0	20	0	0.0	0.0	0.0
ATG12	20	0	0	20	0	0.0	0.0	0.0
UBE2J1	20	0	0	20	0	0.0	0.0	0.0
SYNGAP1	20	0	0	20	0	0.0	0.0	0.0
METAP1	19	0	0	19	0	0.0	0.0	0.0
KLHL18	20	0	0	20	0	0.0	0.0	0.0
DDX19A	20	0	0	20	0	0.0	0.0	0.0
NDUFB9	20	0	0	20	0	0.0	0.0	0.0
METTL8	20	0	0	20	0	0.0	0.0	0.0
ODR4	16	0	0	16	0	0.0	0.0	0.0
MRPS30	13	0	0	13	0	0.0	0.0	0.0
B3GALT1	20	0	0	20	0	0.0	0.0	0.0
CLTA	20	0	0	20	0	0.0	0.0	0.0
SLC38A7	20	0	0	20	0	0.0	0.0	0.0
VRK1	20	0	0	20	0	0.0	0.0	0.0
CAP1	20	0	0	20	0	0.0	0.0	0.0
TPR	17	0	0	17	0	0.0	0.0	0.0
PIPOX	20	0	0	20	0	0.0	0.0	0.0
SPATA33	20	0	0	20	0	0.0	0.0	0.0
VEGFB	20	0	0	20	0	0.0	0.0	0.0
RHOBTB1	20	0	0	20	0	0.0	0.0	0.0
ROPN1L	20	0	2	18	1	0.010604426393373993	0.0	0.011650153150037111
LIG1	20	0	0	20	0	0.0	0.0	0.0
DCP2	20	0	0	20	0	0.0	0.0	0.0
UBE2L3	20	0	0	20	0	0.0	0.0	0.0
KRBA2	20	0	0	20	0	0.0	0.0	0.0
KIAA0586	20	0	0	20	0	0.0	0.0	0.0
C7	19	0	0	19	0	0.0	0.0	0.0
ANGPTL5	13	0	0	13	0	0.0	0.0	0.0
SPATA16	20	0	0	20	0	0.0	0.0	0.0
DEPP1	20	0	0	20	0	0.0	0.0	0.0
NRSN2	20	0	0	20	0	0.0	0.0	0.0
LIPT1	11	0	0	11	0	0.0	0.0	0.0
ZDHHC15	12	0	0	12	0	0.0	0.0	0.0
CENPO	20	0	0	20	0	0.0	0.0	0.0
ASH2L	20	0	0	20	0	0.0	0.0	0.0
NXNL2	20	0	0	20	0	0.0	0.0	0.0
CARD18	20	0	0	20	0	0.0	0.0	0.0
NMT2	20	0	0	20	0	0.0	0.0	0.0
RDH10	20	0	0	20	0	0.0	0.0	0.0
C16orf95	20	0	0	20	0	0.0	0.0	0.0
DDX5	20	0	0	20	0	0.0	0.0	0.0
ZGLP1	20	0	0	20	0	0.0	0.0	0.0
SKA3	20	0	0	20	0	0.0	0.0	0.0
SLC39A9	20	0	0	20	0	0.0	0.0	0.0
FANCB	20	0	0	20	0	0.0	0.0	0.0
LINS1	20	0	0	20	0	0.0	0.0	0.0
MYOCD	20	0	0	20	0	0.0	0.0	0.0
VAMP2	20	0	0	20	0	0.0	0.0	0.0
CHST7	20	0	0	20	0	0.0	0.0	0.0
CPLX4	20	0	0	20	0	0.0	0.0	0.0
CAPRIN1	20	0	0	20	0	0.0	0.0	0.0
CDH26	20	0	0	20	0	0.0	0.0	0.0
PDLIM7	20	0	0	20	0	0.0	0.0	0.0
NMUR2	20	0	0	20	0	0.0	0.0	0.0
CEP104	20	0	0	20	0	0.0	0.0	0.0
DCAKD	20	0	0	20	0	0.0	0.0	0.0
CRBN	20	0	0	20	0	0.0	0.0	0.0
DACT2	20	0	0	20	0	0.0	0.0	0.0
TMEM167A	16	0	0	16	0	0.0	0.0	0.0
KCNMB3	19	0	0	19	0	0.0	0.0	0.0
SF3B1	20	0	0	20	0	0.0	0.0	0.0
TRAPPC13	19	0	0	19	0	0.0	0.0	0.0
UBN1	20	0	0	20	0	0.0	0.0	0.0
KANSL3	20	0	0	20	0	0.0	0.0	0.0
RABAC1	20	0	0	20	0	0.0	0.0	0.0
MMP24OS	20	0	0	20	0	0.0	0.0	0.0
A4GALT	20	0	0	20	0	0.0	0.0	0.0
ZNF507	20	0	0	20	0	0.0	0.0	0.0
ZC3H7B	20	0	0	20	0	0.0	0.0	0.0
DECR1	20	0	0	20	0	0.0	0.0	0.0
HNRNPL	20	0	0	20	0	0.0	0.0	0.0
EIF2B5	20	0	1	19	1	0.01031875453542688	0.0	0.0071524156131212895
SOD2	20	0	0	20	0	0.0	0.0	0.0
CXCL12	20	0	0	20	0	0.0	0.0	0.0
HIRA	20	0	0	20	0	0.0	0.0	0.0
URB1	20	0	0	20	0	0.0	0.0	0.0
TMEM9B	20	0	0	20	0	0.0	0.0	0.0
LRP3	20	0	0	20	0	0.0	0.0	0.0
ZNF891	11	0	0	11	0	0.0	0.0	0.0
SEC22A	20	0	0	20	0	0.0	0.0	0.0
ADAMTS13	20	0	0	20	0	0.0	0.0	0.0
ADCK5	20	0	0	20	0	0.0	0.0	0.0
NFKB2	20	0	0	20	0	0.0	0.0	0.0
ENY2	20	0	0	20	0	0.0	0.0	0.0
RPL11	20	0	0	20	0	0.0	0.0	0.0
GCLM	20	0	0	20	0	0.0	0.0	0.0
CSE1L	20	0	0	20	0	0.0	0.0	0.0
GPR171	20	0	0	20	0	0.0	0.0	0.0
GPRIN2	14	0	0	14	0	0.0	0.0	0.0
QDPR	20	0	0	20	0	0.0	0.0	0.0
CPN1	20	0	0	20	0	0.0	0.0	0.0
JKAMP	20	0	0	20	0	0.0	0.0	0.0
PPARA	20	0	0	20	0	0.0	0.0	0.0
ARSF	18	0	0	18	0	0.0	0.0	0.0
FRK	20	0	0	20	0	0.0	0.0	0.0
FGD1	17	0	0	17	0	0.0	0.0	0.0
GBGT1	20	0	0	20	0	0.0	0.0	0.0
ZNF782	14	0	0	14	0	0.0	0.0	0.0
FAM219B	20	0	0	20	0	0.0	0.0	0.0
RP2	19	0	0	19	0	0.0	0.0	0.0
TMEM9	20	0	0	20	0	0.0	0.0	0.0
C8orf88	20	0	0	20	0	0.0	0.0	0.0
KDSR	20	0	0	20	0	0.0	0.0	0.0
COQ4	20	0	0	20	0	0.0	0.0	0.0
ABCB8	20	0	0	20	0	0.0	0.0	0.0
RSPH3	20	0	0	20	0	0.0	0.0	0.0
SLC45A4	20	0	0	20	0	0.0	0.0	0.0
FAM217B	20	0	0	20	0	0.0	0.0	0.0
CRELD2	20	0	0	20	0	0.0	0.0	0.0
