gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
FDFT1	20	0	0	20	0	0.0	0.0	0.0
MAN1A2	20	0	0	20	0	0.0	0.0	0.0
ADD2	20	0	0	20	0	0.0	0.0	0.0
MFSD11	20	0	0	20	0	0.0	0.0	0.0
ZMYND8	20	0	0	20	0	0.0	0.0	0.0
SHFL	20	0	0	20	0	0.0	0.0	0.0
MRTFA	20	0	0	20	0	0.0	0.0	0.0
SAMSN1	20	0	1	19	1	0.04958566935963843	0.0	0.03437016691281104
MAOA	20	0	0	20	0	0.0	0.0	0.0
ABHD2	20	0	0	20	0	0.0	0.0	0.0
ZNF365	20	0	1	19	1	0.00838012167454486	0.0	0.005808657711460057
GALNT12	20	0	0	20	0	0.0	0.0	0.0
KANK2	20	0	0	20	0	0.0	0.0	0.0
TTC33	20	0	0	20	0	0.0	0.0	0.0
AGPAT5	20	0	0	20	0	0.0	0.0	0.0
HLA-E	20	0	3	17	1	0.02438086227825778	0.0	0.03379905189558941
HLTF	20	0	0	20	0	0.0	0.0	0.0
WFDC2	20	0	0	20	0	0.0	0.0	0.0
PPARD	20	0	0	20	0	0.0	0.0	0.0
LAMA5	20	0	0	20	0	0.0	0.0	0.0
PLEC	20	0	0	20	0	0.0	0.0	0.0
TMEM165	20	0	0	20	0	0.0	0.0	0.0
SCML4	20	0	0	20	0	0.0	0.0	0.0
JADE2	20	0	0	20	0	0.0	0.0	0.0
MSH5	20	0	0	20	0	0.0	0.0	0.0
EPHB4	20	0	0	20	0	0.0	0.0	0.0
C5	20	0	0	20	0	0.0	0.0	0.0
CPED1	20	0	0	20	0	0.0	0.0	0.0
CLNS1A	20	0	0	20	0	0.0	0.0	0.0
SGO1	20	0	0	20	0	0.0	0.0	0.0
ROCK1	20	0	0	20	0	0.0	0.0	0.0
COL4A2	20	0	0	20	0	0.0	0.0	0.0
SGPP2	20	0	0	20	0	0.0	0.0	0.0
ZFYVE16	16	0	0	16	0	0.0	0.0	0.0
ANKHD1	20	0	0	20	0	0.0	0.0	0.0
CELF3	20	0	0	20	0	0.0	0.0	0.0
YWHAG	20	0	0	20	0	0.0	0.0	0.0
ATP2B3	20	0	0	20	0	0.0	0.0	0.0
MAFB	20	0	0	20	0	0.0	0.0	0.0
EP300	20	0	0	20	0	0.0	0.0	0.0
FAM13C	20	0	0	20	0	0.0	0.0	0.0
RIC8B	20	0	0	20	0	0.0	0.0	0.0
NT5DC1	20	0	0	20	0	0.0	0.0	0.0
HUNK	20	0	0	20	0	0.0	0.0	0.0
FOXK1	20	0	0	20	0	0.0	0.0	0.0
SLC12A8	20	0	0	20	0	0.0	0.0	0.0
SCLT1	20	0	0	20	0	0.0	0.0	0.0
SORBS1	20	0	0	20	0	0.0	0.0	0.0
MTMR4	20	0	0	20	0	0.0	0.0	0.0
VSTM5	15	0	0	15	0	0.0	0.0	0.0
CAMSAP3	20	0	0	20	0	0.0	0.0	0.0
LRRC40	20	0	0	20	0	0.0	0.0	0.0
SETD2	20	0	0	20	0	0.0	0.0	0.0
NSMAF	20	0	0	20	0	0.0	0.0	0.0
MYO3B	20	0	0	20	0	0.0	0.0	0.0
KIAA0930	20	0	0	20	0	0.0	0.0	0.0
CBLB	20	0	0	20	0	0.0	0.0	0.0
RPS2	20	0	0	20	0	0.0	0.0	0.0
SH3BGRL2	20	0	0	20	0	0.0	0.0	0.0
PHIP	20	0	0	20	0	0.0	0.0	0.0
SOX21	20	0	0	20	0	0.0	0.0	0.0
SULT1A1	14	0	0	14	0	0.0	0.0	0.0
DLGAP4	20	0	0	20	0	0.0	0.0	0.0
FLVCR2	20	0	0	20	0	0.0	0.0	0.0
SIMC1	20	0	0	20	0	0.0	0.0	0.0
DSC2	20	0	0	20	0	0.0	0.0	0.0
USP14	20	0	0	20	0	0.0	0.0	0.0
IGSF10	19	0	0	19	0	0.0	0.0	0.0
CD69	13	0	0	13	0	0.0	0.0	0.0
WNK2	20	0	0	20	0	0.0	0.0	0.0
HACD2	20	0	0	20	0	0.0	0.0	0.0
PKD2	20	0	0	20	0	0.0	0.0	0.0
DLD	20	0	0	20	0	0.0	0.0	0.0
XRCC4	20	0	0	20	0	0.0	0.0	0.0
USP13	20	0	0	20	0	0.0	0.0	0.0
MAGED1	13	0	0	13	0	0.0	0.0	0.0
CHD6	20	0	0	20	0	0.0	0.0	0.0
APC	20	0	0	20	0	0.0	0.0	0.0
TES	19	0	0	19	0	0.0	0.0	0.0
G3BP2	17	0	0	17	0	0.0	0.0	0.0
LRATD1	20	0	0	20	0	0.0	0.0	0.0
SYCP2	20	0	0	20	0	0.0	0.0	0.0
EIF4A2	20	0	0	20	0	0.0	0.0	0.0
ABCG2	20	0	0	20	0	0.0	0.0	0.0
PCP4L1	20	0	0	20	0	0.0	0.0	0.0
STRADB	12	0	0	12	0	0.0	0.0	0.0
ATXN7L1	20	0	0	20	0	0.0	0.0	0.0
INHBA	20	0	0	20	0	0.0	0.0	0.0
ANO3	20	0	0	20	0	0.0	0.0	0.0
DMKN	20	0	0	20	0	0.0	0.0	0.0
EMCN	20	0	2	18	2	0.02657520130054454	1.0	0.05839168544521393
B4GALNT3	20	0	0	20	0	0.0	0.0	0.0
LPIN2	20	0	0	20	0	0.0	0.0	0.0
R3HDM2	20	0	0	20	0	0.0	0.0	0.0
ATF2	20	0	0	20	0	0.0	0.0	0.0
EYA1	20	0	0	20	0	0.0	0.0	0.0
WAC	20	0	0	20	0	0.0	0.0	0.0
L1CAM	20	0	0	20	0	0.0	0.0	0.0
WNK1	20	0	0	20	0	0.0	0.0	0.0
PIGL	20	0	0	20	0	0.0	0.0	0.0
SLC39A6	13	0	0	13	0	0.0	0.0	0.0
AKR1E2	20	0	0	20	0	0.0	0.0	0.0
EPAS1	20	0	2	18	1	0.036321735950194875	0.0	0.03990350546064235
COG5	20	0	0	20	0	0.0	0.0	0.0
REEP5	20	0	0	20	0	0.0	0.0	0.0
DCAF6	20	0	0	20	0	0.0	0.0	0.0
QPRT	20	0	0	20	0	0.0	0.0	0.0
MPZL1	20	0	0	20	0	0.0	0.0	0.0
ENDOD1	20	0	0	20	0	0.0	0.0	0.0
GADL1	20	0	0	20	0	0.0	0.0	0.0
EFNB2	20	0	0	20	0	0.0	0.0	0.0
EGFL6	20	0	0	20	0	0.0	0.0	0.0
SHLD2	20	0	0	20	0	0.0	0.0	0.0
UBAC2	20	0	0	20	0	0.0	0.0	0.0
CCNY	20	0	0	20	0	0.0	0.0	0.0
TRAK2	13	0	0	13	0	0.0	0.0	0.0
NINL	20	0	0	20	0	0.0	0.0	0.0
ERICH3	20	0	0	20	0	0.0	0.0	0.0
BUB1	18	0	0	18	0	0.0	0.0	0.0
SP140L	10	0	0	10	0	0.0	0.0	0.0
TBL1X	20	0	0	20	0	0.0	0.0	0.0
NUP210	20	0	0	20	0	0.0	0.0	0.0
MBD2	20	0	0	20	0	0.0	0.0	0.0
OBSCN	20	0	0	20	0	0.0	0.0	0.0
ZSCAN5A	20	0	0	20	0	0.0	0.0	0.0
FAM149A	20	0	0	20	0	0.0	0.0	0.0
DKK2	20	0	0	20	0	0.0	0.0	0.0
CFAP69	20	0	0	20	0	0.0	0.0	0.0
XRCC2	20	0	1	19	1	0.005053956287191069	0.0	0.0035031355511396982
UBE2Q2	20	0	0	20	0	0.0	0.0	0.0
DYRK1A	20	0	0	20	0	0.0	0.0	0.0
VTI1A	20	0	0	20	0	0.0	0.0	0.0
CERT1	20	0	0	20	0	0.0	0.0	0.0
VPS13D	20	0	0	20	0	0.0	0.0	0.0
MGAT5	20	0	0	20	0	0.0	0.0	0.0
PPP2R2D	20	0	0	20	0	0.0	0.0	0.0
CCDC158	20	0	8	12	1	0.1758212327322587	0.0	0.3863187337768702
TET2	17	0	0	17	0	0.0	0.0	0.0
CCPG1	20	0	0	20	0	0.0	0.0	0.0
PPEF1	20	0	0	20	0	0.0	0.0	0.0
EMID1	20	0	0	20	0	0.0	0.0	0.0
GAS8	20	0	0	20	0	0.0	0.0	0.0
SFXN1	20	0	0	20	0	0.0	0.0	0.0
CPLANE1	17	0	0	17	0	0.0	0.0	0.0
DDX60L	20	0	0	20	0	0.0	0.0	0.0
XK	10	0	0	10	0	0.0	0.0	0.0
NOCT	20	0	0	20	0	0.0	0.0	0.0
TIAM2	20	0	0	20	0	0.0	0.0	0.0
MYRFL	20	0	0	20	0	0.0	0.0	0.0
AATK	20	0	0	20	0	0.0	0.0	0.0
CUEDC1	20	0	0	20	0	0.0	0.0	0.0
BTNL9	16	0	0	16	0	0.0	0.0	0.0
ARNT2	20	0	0	20	0	0.0	0.0	0.0
ESPL1	20	0	0	20	0	0.0	0.0	0.0
TET1	20	0	0	20	0	0.0	0.0	0.0
GLRX3	20	0	0	20	0	0.0	0.0	0.0
MPP3	20	0	0	20	0	0.0	0.0	0.0
PHGDH	20	0	0	20	0	0.0	0.0	0.0
IFNLR1	20	0	0	20	0	0.0	0.0	0.0
CLIC5	20	0	0	20	0	0.0	0.0	0.0
C2orf72	20	0	0	20	0	0.0	0.0	0.0
SYCE1	7	0	0	7	0	0.0	0.0	0.0
TMEM255A	20	0	1	19	1	0.029519918723551655	0.0	0.02046164843358857
MTMR3	20	0	0	20	0	0.0	0.0	0.0
TM7SF3	20	0	0	20	0	0.0	0.0	0.0
C21orf58	20	0	0	20	0	0.0	0.0	0.0
VRK2	20	0	0	20	0	0.0	0.0	0.0
GYPB	6	0	0	6	0	0.0	0.0	0.0
WWP1	20	0	0	20	0	0.0	0.0	0.0
SLX4IP	20	0	0	20	0	0.0	0.0	0.0
AKR1C2	18	0	0	18	0	0.0	0.0	0.0
FGGY	20	0	0	20	0	0.0	0.0	0.0
NEIL3	20	0	0	20	0	0.0	0.0	0.0
IMMP1L	18	0	0	18	0	0.0	0.0	0.0
ZNF90	17	0	0	17	0	0.0	0.0	0.0
ZNF138	17	0	0	17	0	0.0	0.0	0.0
SGCE	20	0	0	20	0	0.0	0.0	0.0
PIP4K2A	20	0	0	20	0	0.0	0.0	0.0
TMBIM6	20	0	0	20	0	0.0	0.0	0.0
RABGAP1	20	0	0	20	0	0.0	0.0	0.0
NRF1	20	0	0	20	0	0.0	0.0	0.0
HSPH1	20	0	0	20	0	0.0	0.0	0.0
YAF2	20	0	0	20	0	0.0	0.0	0.0
TAOK1	20	0	0	20	0	0.0	0.0	0.0
CDC42SE2	20	0	0	20	0	0.0	0.0	0.0
AHCYL2	20	0	0	20	0	0.0	0.0	0.0
SETBP1	20	0	0	20	0	0.0	0.0	0.0
ASAH1	20	0	0	20	0	0.0	0.0	0.0
URGCP	20	0	0	20	0	0.0	0.0	0.0
AP3S1	20	0	0	20	0	0.0	0.0	0.0
GPRC5B	20	0	0	20	0	0.0	0.0	0.0
IQCK	20	0	0	20	0	0.0	0.0	0.0
MBP	20	0	0	20	0	0.0	0.0	0.0
SON	20	0	0	20	0	0.0	0.0	0.0
TSPAN12	20	0	0	20	0	0.0	0.0	0.0
GALNT1	20	0	0	20	0	0.0	0.0	0.0
CHMP4B	20	0	0	20	0	0.0	0.0	0.0
BRINP2	20	0	0	20	0	0.0	0.0	0.0
SAMD11	20	0	0	20	0	0.0	0.0	0.0
CBX5	20	0	0	20	0	0.0	0.0	0.0
