gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
CDRT4	20	0	0	20	0	0.0	0.0	0.0
STON1	20	0	0	20	0	0.0	0.0	0.0
NHSL2	20	0	0	20	0	0.0	0.0	0.0
PSIP1	19	0	0	19	0	0.0	0.0	0.0
RFFL	20	0	0	20	0	0.0	0.0	0.0
USH2A	20	0	0	20	0	0.0	0.0	0.0
DNAJC13	20	0	0	20	0	0.0	0.0	0.0
PECAM1	20	0	0	20	0	0.0	0.0	0.0
PI16	20	0	0	20	0	0.0	0.0	0.0
RNF213	20	0	0	20	0	0.0	0.0	0.0
KIAA1328	20	0	0	20	0	0.0	0.0	0.0
RHBDF1	20	0	0	20	0	0.0	0.0	0.0
OLR1	19	0	0	19	0	0.0	0.0	0.0
HSF2	17	0	0	17	0	0.0	0.0	0.0
U2SURP	20	0	0	20	0	0.0	0.0	0.0
SFRP1	20	0	0	20	0	0.0	0.0	0.0
ADRB2	20	0	0	20	0	0.0	0.0	0.0
RUSC2	20	0	0	20	0	0.0	0.0	0.0
SYT3	20	0	0	20	0	0.0	0.0	0.0
EFS	20	0	0	20	0	0.0	0.0	0.0
CD99L2	20	0	0	20	0	0.0	0.0	0.0
RRM2	20	0	0	20	0	0.0	0.0	0.0
CKMT1B	16	0	0	16	0	0.0	0.0	0.0
PDS5A	20	0	0	20	0	0.0	0.0	0.0
TUB	20	0	0	20	0	0.0	0.0	0.0
UBAP2	20	0	0	20	0	0.0	0.0	0.0
TAX1BP1	20	0	0	20	0	0.0	0.0	0.0
S1PR3	20	0	0	20	0	0.0	0.0	0.0
CDK2AP1	20	0	0	20	0	0.0	0.0	0.0
GK5	20	0	1	19	1	0.010239014067886864	0.0	0.007097143732869396
CYP7B1	20	0	0	20	0	0.0	0.0	0.0
AVEN	20	0	0	20	0	0.0	0.0	0.0
KLHL22	20	0	0	20	0	0.0	0.0	0.0
ZC3H8	20	0	0	20	0	0.0	0.0	0.0
HMGB1	20	0	0	20	0	0.0	0.0	0.0
ZNF529	14	0	0	14	0	0.0	0.0	0.0
STOX1	20	0	0	20	0	0.0	0.0	0.0
OLFM2	20	0	0	20	0	0.0	0.0	0.0
PACS2	20	0	0	20	0	0.0	0.0	0.0
SLC9A6	20	0	0	20	0	0.0	0.0	0.0
TLR4	20	0	0	20	0	0.0	0.0	0.0
ANKRD13A	20	0	0	20	0	0.0	0.0	0.0
TOP3A	20	0	0	20	0	0.0	0.0	0.0
UBR1	20	0	0	20	0	0.0	0.0	0.0
PRELID2	20	0	0	20	0	0.0	0.0	0.0
WDR17	20	0	0	20	0	0.0	0.0	0.0
CCDC136	20	0	0	20	0	0.0	0.0	0.0
LRCH2	19	0	0	19	0	0.0	0.0	0.0
MPHOSPH8	14	0	1	13	1	0.009594680382550305	0.0	0.006650525655538561
KIAA0232	20	0	0	20	0	0.0	0.0	0.0
DUSP16	20	0	0	20	0	0.0	0.0	0.0
HOXA5	20	0	0	20	0	0.0	0.0	0.0
ST3GAL1	20	0	0	20	0	0.0	0.0	0.0
ZFP37	10	0	0	10	0	0.0	0.0	0.0
LRRC1	20	0	0	20	0	0.0	0.0	0.0
DYNLRB2	20	0	0	20	0	0.0	0.0	0.0
LECT2	20	0	0	20	0	0.0	0.0	0.0
GATAD2A	20	0	0	20	0	0.0	0.0	0.0
IGFBP3	20	0	0	20	0	0.0	0.0	0.0
MNS1	17	0	0	17	0	0.0	0.0	0.0
OLFML2B	20	0	0	20	0	0.0	0.0	0.0
PRMT2	20	0	0	20	0	0.0	0.0	0.0
STAU1	20	0	0	20	0	0.0	0.0	0.0
E2F1	20	0	0	20	0	0.0	0.0	0.0
GRPR	16	0	0	16	0	0.0	0.0	0.0
PDK4	20	0	1	19	1	0.008430807854516395	0.0	0.005843790694200681
PTPN9	20	0	0	20	0	0.0	0.0	0.0
SPIRE2	20	0	0	20	0	0.0	0.0	0.0
SLC25A6	7	0	0	7	0	0.0	0.0	0.0
ZNF471	20	0	0	20	0	0.0	0.0	0.0
GPX8	19	0	0	19	0	0.0	0.0	0.0
HEYL	20	0	0	20	0	0.0	0.0	0.0
CHST6	20	0	0	20	0	0.0	0.0	0.0
ALS2	20	0	0	20	0	0.0	0.0	0.0
DTX4	20	0	0	20	0	0.0	0.0	0.0
ARMH3	20	0	0	20	0	0.0	0.0	0.0
SLC25A21	20	0	0	20	0	0.0	0.0	0.0
ALDH5A1	20	0	0	20	0	0.0	0.0	0.0
HHIP	20	0	0	20	0	0.0	0.0	0.0
CPVL	20	0	0	20	0	0.0	0.0	0.0
CCDC175	20	0	0	20	0	0.0	0.0	0.0
AK3	20	0	0	20	0	0.0	0.0	0.0
RPGRIP1L	20	0	0	20	0	0.0	0.0	0.0
DDHD2	20	0	0	20	0	0.0	0.0	0.0
ADAM7	20	0	0	20	0	0.0	0.0	0.0
MFN1	20	0	0	20	0	0.0	0.0	0.0
CUL4A	20	0	0	20	0	0.0	0.0	0.0
FCHO1	20	0	0	20	0	0.0	0.0	0.0
SGCB	19	0	0	19	0	0.0	0.0	0.0
RNF182	20	0	0	20	0	0.0	0.0	0.0
COX16	19	0	0	19	0	0.0	0.0	0.0
SP8	20	0	0	20	0	0.0	0.0	0.0
RBM39	20	0	0	20	0	0.0	0.0	0.0
FADS1	20	0	0	20	0	0.0	0.0	0.0
TPCN1	20	0	0	20	0	0.0	0.0	0.0
SLC7A11	20	0	0	20	0	0.0	0.0	0.0
SPATA18	19	0	0	19	0	0.0	0.0	0.0
FRMPD3	20	0	0	20	0	0.0	0.0	0.0
SMIM14	19	0	0	19	0	0.0	0.0	0.0
MED23	20	0	0	20	0	0.0	0.0	0.0
TENT2	20	0	0	20	0	0.0	0.0	0.0
ARNT	20	0	0	20	0	0.0	0.0	0.0
F2R	20	0	0	20	0	0.0	0.0	0.0
SMC5	20	0	0	20	0	0.0	0.0	0.0
GALK2	20	0	0	20	0	0.0	0.0	0.0
ZNF680	8	0	0	8	0	0.0	0.0	0.0
ZNF704	20	0	0	20	0	0.0	0.0	0.0
LMTK3	20	0	0	20	0	0.0	0.0	0.0
LRGUK	20	0	0	20	0	0.0	0.0	0.0
WRN	20	0	0	20	0	0.0	0.0	0.0
PGP	20	0	0	20	0	0.0	0.0	0.0
KCNH8	20	0	0	20	0	0.0	0.0	0.0
PURG	18	0	0	18	0	0.0	0.0	0.0
DYNC1H1	20	0	0	20	0	0.0	0.0	0.0
CORO2A	20	0	0	20	0	0.0	0.0	0.0
ZNHIT6	20	0	0	20	0	0.0	0.0	0.0
SOS2	20	0	0	20	0	0.0	0.0	0.0
LAMB2	20	0	0	20	0	0.0	0.0	0.0
XYLB	17	0	0	17	0	0.0	0.0	0.0
RUNX1	20	0	0	20	0	0.0	0.0	0.0
RCHY1	16	0	0	16	0	0.0	0.0	0.0
SACS	20	0	0	20	0	0.0	0.0	0.0
TMEM63C	20	0	1	19	1	0.008672469616725699	0.0	0.006011297863325207
MTHFD2L	20	0	0	20	0	0.0	0.0	0.0
PLEKHA2	20	0	0	20	0	0.0	0.0	0.0
MYBL1	20	0	0	20	0	0.0	0.0	0.0
CFAP161	20	0	0	20	0	0.0	0.0	0.0
ZNF438	20	0	0	20	0	0.0	0.0	0.0
GLDN	20	0	0	20	0	0.0	0.0	0.0
MOSMO	20	0	0	20	0	0.0	0.0	0.0
SPTSSB	20	0	0	20	0	0.0	0.0	0.0
ABCB9	20	0	0	20	0	0.0	0.0	0.0
NFAT5	20	0	0	20	0	0.0	0.0	0.0
RAB2A	20	0	0	20	0	0.0	0.0	0.0
ATP6V1H	20	0	0	20	0	0.0	0.0	0.0
SPPL2A	20	0	0	20	0	0.0	0.0	0.0
KCNIP1	20	0	0	20	0	0.0	0.0	0.0
PEPD	20	0	0	20	0	0.0	0.0	0.0
TMEM47	11	0	0	11	0	0.0	0.0	0.0
PISD	20	0	0	20	0	0.0	0.0	0.0
RPL37	19	0	0	19	0	0.0	0.0	0.0
TFEC	20	0	0	20	0	0.0	0.0	0.0
CDH22	20	0	0	20	0	0.0	0.0	0.0
HSPB1	20	0	0	20	0	0.0	0.0	0.0
EFR3A	20	0	0	20	0	0.0	0.0	0.0
FAAH2	7	0	0	7	0	0.0	0.0	0.0
MAP1LC3A	20	0	0	20	0	0.0	0.0	0.0
DNMT3B	20	0	0	20	0	0.0	0.0	0.0
ABCD3	20	0	0	20	0	0.0	0.0	0.0
ARHGAP39	20	0	0	20	0	0.0	0.0	0.0
CFAP70	15	0	0	15	0	0.0	0.0	0.0
ADRA1D	20	0	0	20	0	0.0	0.0	0.0
ABO	20	0	0	20	0	0.0	0.0	0.0
FAM133A	7	0	0	7	0	0.0	0.0	0.0
TMEM145	20	0	0	20	0	0.0	0.0	0.0
TMTC3	19	0	0	19	0	0.0	0.0	0.0
LIMA1	20	0	0	20	0	0.0	0.0	0.0
PLG	12	0	0	12	0	0.0	0.0	0.0
OGFRL1	20	0	0	20	0	0.0	0.0	0.0
TULP3	20	0	0	20	0	0.0	0.0	0.0
NKTR	20	0	0	20	0	0.0	0.0	0.0
CYP4V2	20	0	0	20	0	0.0	0.0	0.0
CXXC5	20	0	0	20	0	0.0	0.0	0.0
FOXO3	20	0	0	20	0	0.0	0.0	0.0
SUGCT	20	0	0	20	0	0.0	0.0	0.0
HLF	20	0	0	20	0	0.0	0.0	0.0
INSM1	20	0	0	20	0	0.0	0.0	0.0
TGFBR3	20	0	0	20	0	0.0	0.0	0.0
NDUFAF5	20	0	0	20	0	0.0	0.0	0.0
MAMDC2	20	0	0	20	0	0.0	0.0	0.0
TEAD3	20	0	0	20	0	0.0	0.0	0.0
