gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
IDNK	20	0	0	20	0	0.0	0.0	0.0
HAVCR2	17	0	1	16	1	0.007713026917367587	0.0	0.005346262861356309
TOPBP1	20	0	0	20	0	0.0	0.0	0.0
SERPINF1	20	0	0	20	0	0.0	0.0	0.0
GMPS	20	0	0	20	0	0.0	0.0	0.0
PLCXD1	18	0	0	18	0	0.0	0.0	0.0
NDC1	20	0	0	20	0	0.0	0.0	0.0
UGT2B11	14	0	0	14	0	0.0	0.0	0.0
SPIN4	3	0	0	3	0	0.0	0.0	0.0
PPP1R18	20	0	0	20	0	0.0	0.0	0.0
MUC3A	20	0	0	20	0	0.0	0.0	0.0
S100Z	20	0	3	17	1	0.026626003683006164	0.0	0.036911478764908884
ENTPD5	20	0	1	19	1	0.012144148956132358	0.0	0.008417682609243146
SORD	18	0	0	18	0	0.0	0.0	0.0
TMEM97	20	0	0	20	0	0.0	0.0	0.0
RPS26	20	0	0	20	0	0.0	0.0	0.0
RPL29	20	0	0	20	0	0.0	0.0	0.0
SYCE2	20	0	0	20	0	0.0	0.0	0.0
POFUT1	20	0	0	20	0	0.0	0.0	0.0
GSTK1	20	0	0	20	0	0.0	0.0	0.0
PTBP1	20	0	0	20	0	0.0	0.0	0.0
C2orf69	20	0	0	20	0	0.0	0.0	0.0
DPM1	20	0	0	20	0	0.0	0.0	0.0
ADSL	20	0	0	20	0	0.0	0.0	0.0
MRPL36	20	0	0	20	0	0.0	0.0	0.0
SCAP	20	0	0	20	0	0.0	0.0	0.0
ZNF485	18	0	0	18	0	0.0	0.0	0.0
MYL7	20	0	0	20	0	0.0	0.0	0.0
SMTN	20	0	0	20	0	0.0	0.0	0.0
KMT2B	20	0	0	20	0	0.0	0.0	0.0
EIF5A2	20	0	0	20	0	0.0	0.0	0.0
HPN	20	0	0	20	0	0.0	0.0	0.0
GINM1	20	0	0	20	0	0.0	0.0	0.0
STYXL1	20	0	0	20	0	0.0	0.0	0.0
KANK3	20	0	2	18	1	0.031330434936884775	0.0	0.034420000830978285
SEL1L2	20	0	0	20	0	0.0	0.0	0.0
CHMP5	20	0	0	20	0	0.0	0.0	0.0
ENDOV	20	0	0	20	0	0.0	0.0	0.0
KCNJ2	20	0	0	20	0	0.0	0.0	0.0
PABPC1L2B	1	0	0	1	0	0.0	0.0	0.0
PMPCB	18	0	0	18	0	0.0	0.0	0.0
NFYB	20	0	0	20	0	0.0	0.0	0.0
KLRB1	12	0	0	12	0	0.0	0.0	0.0
COMMD8	20	0	0	20	0	0.0	0.0	0.0
SLIRP	20	0	0	20	0	0.0	0.0	0.0
CDK7	18	0	0	18	0	0.0	0.0	0.0
RGS19	20	0	0	20	0	0.0	0.0	0.0
