gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
ELAVL3	20	0	0	20	0	0.0	0.0	0.0
MID1	20	0	0	20	0	0.0	0.0	0.0
GIT2	20	0	0	20	0	0.0	0.0	0.0
SNAPC3	20	0	0	20	0	0.0	0.0	0.0
SHISAL2B	20	0	0	20	0	0.0	0.0	0.0
HBS1L	20	0	0	20	0	0.0	0.0	0.0
PXDNL	20	0	0	20	0	0.0	0.0	0.0
OGDH	20	0	0	20	0	0.0	0.0	0.0
SHOC1	20	0	0	20	0	0.0	0.0	0.0
ADGRG2	20	0	0	20	0	0.0	0.0	0.0
CBFA2T2	20	0	0	20	0	0.0	0.0	0.0
CAND1	20	0	0	20	0	0.0	0.0	0.0
IGSF5	20	0	0	20	0	0.0	0.0	0.0
NFATC2	20	0	0	20	0	0.0	0.0	0.0
SETDB2	20	0	0	20	0	0.0	0.0	0.0
ZBTB8B	20	0	0	20	0	0.0	0.0	0.0
ABCA8	20	0	0	20	0	0.0	0.0	0.0
TYW1	20	0	0	20	0	0.0	0.0	0.0
CHGA	20	0	0	20	0	0.0	0.0	0.0
CDC27	20	0	0	20	0	0.0	0.0	0.0
ESCO2	20	0	0	20	0	0.0	0.0	0.0
CLUL1	20	0	1	19	1	0.006947490498905546	0.0	0.004815633451283387
KDM6A	18	0	0	18	0	0.0	0.0	0.0
MYO5B	20	0	0	20	0	0.0	0.0	0.0
DCAF10	20	0	0	20	0	0.0	0.0	0.0
USP30	20	0	0	20	0	0.0	0.0	0.0
SGTB	20	0	0	20	0	0.0	0.0	0.0
TMTC4	20	0	0	20	0	0.0	0.0	0.0
MGME1	20	0	0	20	0	0.0	0.0	0.0
LHX9	20	0	0	20	0	0.0	0.0	0.0
DSP	20	0	0	20	0	0.0	0.0	0.0
ARIH2	20	0	0	20	0	0.0	0.0	0.0
SLC35E3	20	0	0	20	0	0.0	0.0	0.0
RNF111	20	0	0	20	0	0.0	0.0	0.0
SMIM8	19	0	0	19	0	0.0	0.0	0.0
TEP1	19	0	0	19	0	0.0	0.0	0.0
TSPAN9	20	0	0	20	0	0.0	0.0	0.0
EFHD1	20	0	0	20	0	0.0	0.0	0.0
CD276	20	0	0	20	0	0.0	0.0	0.0
ADAM29	18	0	0	18	0	0.0	0.0	0.0
RPS11	20	0	0	20	0	0.0	0.0	0.0
FAM193A	20	0	0	20	0	0.0	0.0	0.0
PPARG	20	0	0	20	0	0.0	0.0	0.0
KLHL7	20	0	0	20	0	0.0	0.0	0.0
GATA3	19	0	0	19	0	0.0	0.0	0.0
KLF2	20	0	0	20	0	0.0	0.0	0.0
RNF216	20	0	0	20	0	0.0	0.0	0.0
N4BP2L2	20	0	0	20	0	0.0	0.0	0.0
EIF4E	20	0	0	20	0	0.0	0.0	0.0
CRHBP	20	0	0	20	0	0.0	0.0	0.0
SCFD2	20	0	0	20	0	0.0	0.0	0.0
NAP1L4	20	0	0	20	0	0.0	0.0	0.0
XRN2	20	0	0	20	0	0.0	0.0	0.0
GRIN2D	20	0	0	20	0	0.0	0.0	0.0
ACBD7	20	0	0	20	0	0.0	0.0	0.0
HPCAL4	20	0	0	20	0	0.0	0.0	0.0
STOM	20	0	0	20	0	0.0	0.0	0.0
GALC	20	0	0	20	0	0.0	0.0	0.0
FBXO25	20	0	0	20	0	0.0	0.0	0.0
CCDC8	20	0	0	20	0	0.0	0.0	0.0
AHCTF1	20	0	0	20	0	0.0	0.0	0.0
SLC27A4	20	0	0	20	0	0.0	0.0	0.0
TPD52L1	20	0	0	20	0	0.0	0.0	0.0
RNF145	20	0	0	20	0	0.0	0.0	0.0
ZZEF1	20	0	0	20	0	0.0	0.0	0.0
ELP2	16	0	0	16	0	0.0	0.0	0.0
LGI3	20	0	0	20	0	0.0	0.0	0.0
ASAP2	20	0	0	20	0	0.0	0.0	0.0
KDM2A	20	0	0	20	0	0.0	0.0	0.0
NDUFA4	20	0	0	20	0	0.0	0.0	0.0
YTHDF3	20	0	0	20	0	0.0	0.0	0.0
MAT2A	20	0	0	20	0	0.0	0.0	0.0
ARL13B	20	0	0	20	0	0.0	0.0	0.0
APOOL	7	0	0	7	0	0.0	0.0	0.0
AKAIN1	20	0	0	20	0	0.0	0.0	0.0
TAF3	20	0	0	20	0	0.0	0.0	0.0
COL9A3	20	0	0	20	0	0.0	0.0	0.0
CCNA1	20	0	0	20	0	0.0	0.0	0.0
MAOB	20	0	0	20	0	0.0	0.0	0.0
CHRM5	20	0	0	20	0	0.0	0.0	0.0
TMEM196	16	0	0	16	0	0.0	0.0	0.0
HOXC9	20	0	0	20	0	0.0	0.0	0.0
OSBPL1A	20	0	0	20	0	0.0	0.0	0.0
PTPN1	20	0	0	20	0	0.0	0.0	0.0
TRAPPC11	20	0	0	20	0	0.0	0.0	0.0
GPR26	20	0	0	20	0	0.0	0.0	0.0
PABPC1L	20	0	0	20	0	0.0	0.0	0.0
CYFIP1	20	0	1	19	1	0.005284329355526408	0.0	0.003662817993933282
SPECC1L	20	0	0	20	0	0.0	0.0	0.0
ST13	20	0	0	20	0	0.0	0.0	0.0
NSD2	20	0	0	20	0	0.0	0.0	0.0
IGF2R	20	0	0	20	0	0.0	0.0	0.0
TMCO3	20	0	0	20	0	0.0	0.0	0.0
IFT43	20	0	0	20	0	0.0	0.0	0.0
STK24	20	0	0	20	0	0.0	0.0	0.0
NIM1K	20	0	0	20	0	0.0	0.0	0.0
USP9X	20	0	0	20	0	0.0	0.0	0.0
GPBP1	20	0	0	20	0	0.0	0.0	0.0
ZNF124	18	0	0	18	0	0.0	0.0	0.0
BEX3	20	0	0	20	0	0.0	0.0	0.0
CMIP	20	0	0	20	0	0.0	0.0	0.0
GSTO2	20	0	0	20	0	0.0	0.0	0.0
APPBP2	20	0	0	20	0	0.0	0.0	0.0
SLC12A6	18	0	0	18	0	0.0	0.0	0.0
FAM135A	20	0	0	20	0	0.0	0.0	0.0
CCKBR	20	0	0	20	0	0.0	0.0	0.0
CTTNBP2NL	20	0	0	20	0	0.0	0.0	0.0
ZNF366	20	0	0	20	0	0.0	0.0	0.0
SH3BGRL	9	0	0	9	0	0.0	0.0	0.0
TMEM229B	20	0	0	20	0	0.0	0.0	0.0
JADE1	20	0	0	20	0	0.0	0.0	0.0
TSPAN3	20	0	0	20	0	0.0	0.0	0.0
PVR	20	0	0	20	0	0.0	0.0	0.0
EDA	20	0	0	20	0	0.0	0.0	0.0
GPR83	20	0	0	20	0	0.0	0.0	0.0
TWIST1	17	0	0	17	0	0.0	0.0	0.0
PPIG	20	0	0	20	0	0.0	0.0	0.0
REEP2	20	0	0	20	0	0.0	0.0	0.0
ZNF33A	8	0	0	8	0	0.0	0.0	0.0
KIF13B	20	0	0	20	0	0.0	0.0	0.0
CAP2	20	0	0	20	0	0.0	0.0	0.0
DAG1	20	0	0	20	0	0.0	0.0	0.0
NEK6	20	0	0	20	0	0.0	0.0	0.0
CLDN18	20	0	1	19	1	0.007910157351061153	0.0	0.005482903265673564
ACTA2	20	0	0	20	0	0.0	0.0	0.0
NTNG2	20	0	0	20	0	0.0	0.0	0.0
GBE1	20	0	0	20	0	0.0	0.0	0.0
EIF1AX	18	0	0	18	0	0.0	0.0	0.0
NCAPG2	20	0	0	20	0	0.0	0.0	0.0
PTK2B	20	0	0	20	0	0.0	0.0	0.0
TENT4A	20	0	0	20	0	0.0	0.0	0.0
ACADSB	20	0	0	20	0	0.0	0.0	0.0
ARHGAP35	20	0	0	20	0	0.0	0.0	0.0
SLC8A2	20	0	0	20	0	0.0	0.0	0.0
CALB1	20	0	0	20	0	0.0	0.0	0.0
FAM8A1	20	0	0	20	0	0.0	0.0	0.0
ANKRD13C	20	0	1	19	1	0.012102596547230735	0.0	0.008388880674167513
TMEM170B	20	0	0	20	0	0.0	0.0	0.0
NDRG1	20	0	0	20	0	0.0	0.0	0.0
ELFN1	20	0	0	20	0	0.0	0.0	0.0
IP6K2	20	0	0	20	0	0.0	0.0	0.0
UBXN4	20	0	0	20	0	0.0	0.0	0.0
SIPA1L3	20	0	0	20	0	0.0	0.0	0.0
RPS20	20	0	0	20	0	0.0	0.0	0.0
TASP1	20	0	0	20	0	0.0	0.0	0.0
USP12	20	0	0	20	0	0.0	0.0	0.0
TTC1	20	0	0	20	0	0.0	0.0	0.0
MS4A7	15	0	0	15	0	0.0	0.0	0.0
BTBD3	20	0	0	20	0	0.0	0.0	0.0
SARM1	20	0	0	20	0	0.0	0.0	0.0
TFDP2	20	0	0	20	0	0.0	0.0	0.0
EEF1AKMT2	20	0	0	20	0	0.0	0.0	0.0
