gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
HSPB9	20	0	0	20	0	0.0	0.0	0.0
XG	20	0	0	20	0	0.0	0.0	0.0
GRXCR1	20	0	0	20	0	0.0	0.0	0.0
MAP1S	20	0	0	20	0	0.0	0.0	0.0
ERAS	20	0	0	20	0	0.0	0.0	0.0
LY6G6D	20	0	0	20	0	0.0	0.0	0.0
SF3A2	20	0	0	20	0	0.0	0.0	0.0
NLRP7	17	0	0	17	0	0.0	0.0	0.0
CBY3	20	0	0	20	0	0.0	0.0	0.0
ZNF513	20	0	0	20	0	0.0	0.0	0.0
SLC17A9	20	0	0	20	0	0.0	0.0	0.0
RBP7	20	0	0	20	0	0.0	0.0	0.0
ERVFRD-1	20	0	0	20	0	0.0	0.0	0.0
FAM72A	18	0	0	18	0	0.0	0.0	0.0
C12orf54	6	0	0	6	0	0.0	0.0	0.0
SLC35A4	15	0	0	15	0	0.0	0.0	0.0
TOR1A	20	0	0	20	0	0.0	0.0	0.0
TAX1BP3	20	0	0	20	0	0.0	0.0	0.0
GAR1	16	0	0	16	0	0.0	0.0	0.0
TJP3	20	0	0	20	0	0.0	0.0	0.0
RS1	16	0	0	16	0	0.0	0.0	0.0
LEAP2	20	0	0	20	0	0.0	0.0	0.0
TRIM40	20	0	0	20	0	0.0	0.0	0.0
LTBP2	20	0	0	20	0	0.0	0.0	0.0
UGT2B7	17	0	0	17	0	0.0	0.0	0.0
LRRC8E	20	0	0	20	0	0.0	0.0	0.0
PCDHGA1	20	0	0	20	0	0.0	0.0	0.0
PROZ	20	0	0	20	0	0.0	0.0	0.0
DYDC2	20	0	2	18	1	0.011585376567734701	0.0	0.01272783706616091
CLEC18C	15	0	0	15	0	0.0	0.0	0.0
TWNK	20	0	0	20	0	0.0	0.0	0.0
CLCF1	20	0	0	20	0	0.0	0.0	0.0
FUZ	20	0	0	20	0	0.0	0.0	0.0
POLR2J2	5	0	0	5	0	0.0	0.0	0.0
KHDC3L	20	0	0	20	0	0.0	0.0	0.0
ACKR2	20	0	0	20	0	0.0	0.0	0.0
CLNK	20	0	1	19	1	0.014301400573901613	0.0	0.009912975485858287
MYOCOS	20	0	0	20	0	0.0	0.0	0.0
KLK14	20	0	0	20	0	0.0	0.0	0.0
PROCA1	20	0	0	20	0	0.0	0.0	0.0
TIGD6	20	0	0	20	0	0.0	0.0	0.0
MED22	20	0	0	20	0	0.0	0.0	0.0
PRR15	20	0	0	20	0	0.0	0.0	0.0
GALP	20	0	0	20	0	0.0	0.0	0.0
GDPGP1	20	0	0	20	0	0.0	0.0	0.0
TARS2	20	0	0	20	0	0.0	0.0	0.0
KXD1	20	0	0	20	0	0.0	0.0	0.0
GDF9	20	0	0	20	0	0.0	0.0	0.0
SLC37A4	20	0	0	20	0	0.0	0.0	0.0
ZNF24	20	0	0	20	0	0.0	0.0	0.0
COQ10A	20	0	0	20	0	0.0	0.0	0.0
KRT12	20	0	0	20	0	0.0	0.0	0.0
ABHD1	20	0	0	20	0	0.0	0.0	0.0
ELOF1	20	0	0	20	0	0.0	0.0	0.0
KRTAP3-2	20	0	0	20	0	0.0	0.0	0.0
CTU2	20	0	0	20	0	0.0	0.0	0.0
PCDHGB1	20	0	0	20	0	0.0	0.0	0.0
ADGRF1	20	0	0	20	0	0.0	0.0	0.0
TICAM1	20	0	0	20	0	0.0	0.0	0.0
PRSS2	20	0	0	20	0	0.0	0.0	0.0
FETUB	20	0	0	20	0	0.0	0.0	0.0
CIDEC	20	0	0	20	0	0.0	0.0	0.0
LCN2	20	0	0	20	0	0.0	0.0	0.0
GUCA1C	20	0	0	20	0	0.0	0.0	0.0
TMEM69	20	0	0	20	0	0.0	0.0	0.0
PSMB8	20	0	0	20	0	0.0	0.0	0.0
ZNF579	20	0	0	20	0	0.0	0.0	0.0
PSME1	20	0	0	20	0	0.0	0.0	0.0
FBXW9	20	0	0	20	0	0.0	0.0	0.0
ASB6	20	0	0	20	0	0.0	0.0	0.0
ALOX15	20	0	0	20	0	0.0	0.0	0.0
TUSC2	20	0	0	20	0	0.0	0.0	0.0
EPGN	20	0	0	20	0	0.0	0.0	0.0
PLEKHN1	20	0	0	20	0	0.0	0.0	0.0
ASPRV1	20	0	0	20	0	0.0	0.0	0.0
IL34	20	0	4	16	1	0.06610274067396901	0.0	0.10638825695648538
USP1	20	0	0	20	0	0.0	0.0	0.0
SLC35G6	20	0	0	20	0	0.0	0.0	0.0
GNLY	20	0	0	20	0	0.0	0.0	0.0
ZSCAN4	20	0	0	20	0	0.0	0.0	0.0
GPR62	20	0	0	20	0	0.0	0.0	0.0
NEK8	20	0	2	18	1	0.02311617463540879	0.0	0.02539571352145816
PROP1	18	0	0	18	0	0.0	0.0	0.0
