gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
UMODL1	20	0	0	20	0	0.0	0.0	0.0
GSK3A	20	0	0	20	0	0.0	0.0	0.0
LRRC70	18	0	0	18	0	0.0	0.0	0.0
CHRNB1	20	0	0	20	0	0.0	0.0	0.0
IQCF1	20	0	0	20	0	0.0	0.0	0.0
COQ10B	20	0	1	19	1	0.005441541659912773	0.0	0.0037717892594680232
FOXRED2	20	0	0	20	0	0.0	0.0	0.0
RASD1	20	0	0	20	0	0.0	0.0	0.0
KRTAP5-1	20	0	0	20	0	0.0	0.0	0.0
ZNF747	20	0	0	20	0	0.0	0.0	0.0
PIGV	20	0	0	20	0	0.0	0.0	0.0
MRPL58	20	0	0	20	0	0.0	0.0	0.0
UNKL	20	0	0	20	0	0.0	0.0	0.0
EXOC8	20	0	0	20	0	0.0	0.0	0.0
VGLL2	18	0	0	18	0	0.0	0.0	0.0
AKAP14	16	0	0	16	0	0.0	0.0	0.0
PRRG2	20	0	0	20	0	0.0	0.0	0.0
CHRNA9	20	0	0	20	0	0.0	0.0	0.0
SOWAHC	20	0	0	20	0	0.0	0.0	0.0
WBP2	20	0	0	20	0	0.0	0.0	0.0
PLEKHG6	20	0	0	20	0	0.0	0.0	0.0
ST6GALNAC4	20	0	0	20	0	0.0	0.0	0.0
TKTL2	20	0	0	20	0	0.0	0.0	0.0
GMFG	20	0	2	18	1	0.01585919748170455	0.0	0.01742310924181496
CLEC4E	20	0	0	20	0	0.0	0.0	0.0
TVP23B	18	0	0	18	0	0.0	0.0	0.0
NPIPA8	4	0	0	4	0	0.0	0.0	0.0
OR5A1	18	0	0	18	0	0.0	0.0	0.0
MAGEB3	16	0	0	16	0	0.0	0.0	0.0
DAPL1	20	0	3	17	1	0.024218704509575077	0.0	0.033574253495252795
GZF1	20	0	0	20	0	0.0	0.0	0.0
LKAAEAR1	20	0	0	20	0	0.0	0.0	0.0
RPS6KB2	20	0	0	20	0	0.0	0.0	0.0
DOK2	20	0	0	20	0	0.0	0.0	0.0
IL17C	20	0	0	20	0	0.0	0.0	0.0
CCDC102A	20	0	0	20	0	0.0	0.0	0.0
RAB1B	20	0	0	20	0	0.0	0.0	0.0
NKPD1	20	0	0	20	0	0.0	0.0	0.0
TRPV6	20	0	0	20	0	0.0	0.0	0.0
CALHM2	20	0	0	20	0	0.0	0.0	0.0
LLPH	20	0	0	20	0	0.0	0.0	0.0
AMIGO1	20	0	0	20	0	0.0	0.0	0.0
C2orf42	20	0	0	20	0	0.0	0.0	0.0
STEAP4	20	0	0	20	0	0.0	0.0	0.0
FAM237B	15	0	0	15	0	0.0	0.0	0.0
MYH13	20	0	0	20	0	0.0	0.0	0.0
ZNF219	20	0	0	20	0	0.0	0.0	0.0
LY6G6F	20	0	0	20	0	0.0	0.0	0.0
KCNK6	20	0	0	20	0	0.0	0.0	0.0
SPA17	20	0	0	20	0	0.0	0.0	0.0
