gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
PAOX	20	0	0	20	0	0.0	0.0	0.0
FGR	20	0	0	20	0	0.0	0.0	0.0
PADI3	20	0	0	20	0	0.0	0.0	0.0
TEX30	20	0	0	20	0	0.0	0.0	0.0
TAF10	20	0	0	20	0	0.0	0.0	0.0
MAMDC4	20	0	0	20	0	0.0	0.0	0.0
LSM14B	20	0	0	20	0	0.0	0.0	0.0
IDH3G	20	0	0	20	0	0.0	0.0	0.0
SEPTIN1	20	0	0	20	0	0.0	0.0	0.0
TIMM50	20	0	0	20	0	0.0	0.0	0.0
FAM133B	20	0	0	20	0	0.0	0.0	0.0
KCTD17	20	0	0	20	0	0.0	0.0	0.0
PAK1IP1	19	0	0	19	0	0.0	0.0	0.0
SPDYE4	20	0	0	20	0	0.0	0.0	0.0
POLDIP3	20	0	0	20	0	0.0	0.0	0.0
CD40	20	0	0	20	0	0.0	0.0	0.0
TATDN2	20	0	0	20	0	0.0	0.0	0.0
CCDC43	20	0	0	20	0	0.0	0.0	0.0
RASGRP4	20	0	0	20	0	0.0	0.0	0.0
POPDC2	15	0	0	15	0	0.0	0.0	0.0
RASSF6	20	0	0	20	0	0.0	0.0	0.0
MED1	20	0	0	20	0	0.0	0.0	0.0
SDE2	20	0	0	20	0	0.0	0.0	0.0
WDR46	20	0	0	20	0	0.0	0.0	0.0
MAFK	20	0	0	20	0	0.0	0.0	0.0
CBX7	20	0	0	20	0	0.0	0.0	0.0
CYP2C9	11	0	0	11	0	0.0	0.0	0.0
NOL6	19	0	0	19	0	0.0	0.0	0.0
PLA2G3	20	0	0	20	0	0.0	0.0	0.0
TRIM31	20	0	0	20	0	0.0	0.0	0.0
NOS2	20	0	0	20	0	0.0	0.0	0.0
ADAM15	20	0	0	20	0	0.0	0.0	0.0
RNF41	20	0	0	20	0	0.0	0.0	0.0
DXO	20	0	0	20	0	0.0	0.0	0.0
CHPF2	20	0	0	20	0	0.0	0.0	0.0
NLRP4	1	0	0	1	0	0.0	0.0	0.0
APOBEC3A	20	0	0	20	0	0.0	0.0	0.0
TMCO4	20	0	0	20	0	0.0	0.0	0.0
IFT27	20	0	0	20	0	0.0	0.0	0.0
LRRC74B	20	0	0	20	0	0.0	0.0	0.0
IK	18	0	0	18	0	0.0	0.0	0.0
CSNK2A2	20	0	0	20	0	0.0	0.0	0.0
DDX11	20	0	0	20	0	0.0	0.0	0.0
GLP2R	20	0	0	20	0	0.0	0.0	0.0
LRG1	20	0	0	20	0	0.0	0.0	0.0
SLC7A4	20	0	0	20	0	0.0	0.0	0.0
DHX33	20	0	0	20	0	0.0	0.0	0.0
TSPEAR	20	0	0	20	0	0.0	0.0	0.0
COPE	20	0	0	20	0	0.0	0.0	0.0
CDKN2AIP	20	0	0	20	0	0.0	0.0	0.0
ETV7	20	0	0	20	0	0.0	0.0	0.0
ACOT8	20	0	0	20	0	0.0	0.0	0.0
PRXL2B	20	0	0	20	0	0.0	0.0	0.0
DBT	20	0	0	20	0	0.0	0.0	0.0
WDR83	20	0	0	20	0	0.0	0.0	0.0
MTA1	20	0	0	20	0	0.0	0.0	0.0
TEX48	20	0	0	20	0	0.0	0.0	0.0
RUNDC1	20	0	0	20	0	0.0	0.0	0.0
OTOG	20	0	0	20	0	0.0	0.0	0.0
CHAF1B	20	0	0	20	0	0.0	0.0	0.0
IDUA	20	0	0	20	0	0.0	0.0	0.0
ACY3	20	0	1	19	1	0.010395849326010346	0.0	0.007205853649850079
CSRP1	20	0	0	20	0	0.0	0.0	0.0
DPH1	20	0	0	20	0	0.0	0.0	0.0
SLC24A5	20	0	0	20	0	0.0	0.0	0.0
RAB24	20	0	0	20	0	0.0	0.0	0.0
MOGAT2	20	0	0	20	0	0.0	0.0	0.0
TTLL12	20	0	0	20	0	0.0	0.0	0.0
OR56A3	8	0	0	8	0	0.0	0.0	0.0
AOC2	20	0	0	20	0	0.0	0.0	0.0
P3H1	20	0	0	20	0	0.0	0.0	0.0
IQCM	20	0	0	20	0	0.0	0.0	0.0
CDSN	20	0	0	20	0	0.0	0.0	0.0
NDUFS8	20	0	0	20	0	0.0	0.0	0.0
KCTD15	20	0	0	20	0	0.0	0.0	0.0
OR2B11	20	0	0	20	0	0.0	0.0	0.0
GLOD5	20	0	0	20	0	0.0	0.0	0.0
ALG1	20	0	0	20	0	0.0	0.0	0.0
PCK2	20	0	0	20	0	0.0	0.0	0.0
SNAPC1	20	0	1	19	1	0.012126641730126337	0.0	0.008405547524897647
STMND1	20	0	0	20	0	0.0	0.0	0.0
CENPL	10	0	0	10	0	0.0	0.0	0.0
TMEM229A	17	0	0	17	0	0.0	0.0	0.0
SUGP1	20	0	0	20	0	0.0	0.0	0.0
PRDM11	20	0	0	20	0	0.0	0.0	0.0
ELOA	20	0	0	20	0	0.0	0.0	0.0
GP9	20	0	0	20	0	0.0	0.0	0.0
TIMM8A	15	0	0	15	0	0.0	0.0	0.0
DIO2	20	0	0	20	0	0.0	0.0	0.0
CCDC83	20	0	1	19	1	0.04704656298590473	0.0	0.032610192488715745
TFAM	16	0	0	16	0	0.0	0.0	0.0
AHSP	18	0	0	18	0	0.0	0.0	0.0
GRAP	9	0	0	9	0	0.0	0.0	0.0
MRPL50	20	0	0	20	0	0.0	0.0	0.0
ANKRD60	20	0	0	20	0	0.0	0.0	0.0
HTR3E	20	0	0	20	0	0.0	0.0	0.0
ZNF181	16	0	0	16	0	0.0	0.0	0.0
WASHC2A	10	0	0	10	0	0.0	0.0	0.0
SFRP5	20	0	0	20	0	0.0	0.0	0.0
ZNF226	19	0	0	19	0	0.0	0.0	0.0
HSD17B13	20	0	1	19	1	0.011566455958474931	0.0	0.008017256336687678
C6orf226	20	0	0	20	0	0.0	0.0	0.0
SPEF1	20	0	0	20	0	0.0	0.0	0.0
PPP1R16A	20	0	0	20	0	0.0	0.0	0.0
CLCN2	20	0	0	20	0	0.0	0.0	0.0
EML3	20	0	0	20	0	0.0	0.0	0.0
VBP1	6	0	0	6	0	0.0	0.0	0.0
DDX55	20	0	0	20	0	0.0	0.0	0.0
TNFSF12	20	0	0	20	0	0.0	0.0	0.0
ZNF558	4	0	0	4	0	0.0	0.0	0.0
CALML4	20	0	0	20	0	0.0	0.0	0.0
FAM131A	20	0	0	20	0	0.0	0.0	0.0
EFCAB8	20	0	0	20	0	0.0	0.0	0.0
KLHL40	20	0	0	20	0	0.0	0.0	0.0
ZNF154	20	0	0	20	0	0.0	0.0	0.0
CD37	20	0	0	20	0	0.0	0.0	0.0
GLIPR1L2	19	0	0	19	0	0.0	0.0	0.0
NCAPH2	20	0	0	20	0	0.0	0.0	0.0
MRPL20	20	0	0	20	0	0.0	0.0	0.0
SMCO1	20	0	0	20	0	0.0	0.0	0.0
PLSCR2	20	0	0	20	0	0.0	0.0	0.0
VIPAS39	20	0	0	20	0	0.0	0.0	0.0
MRPL40	20	0	0	20	0	0.0	0.0	0.0
NOL7	20	0	0	20	0	0.0	0.0	0.0
ARSK	20	0	0	20	0	0.0	0.0	0.0
LYL1	20	0	0	20	0	0.0	0.0	0.0
GHRHR	20	0	0	20	0	0.0	0.0	0.0
KLHDC3	20	0	0	20	0	0.0	0.0	0.0
CCDC97	20	0	0	20	0	0.0	0.0	0.0
IL9	20	0	0	20	0	0.0	0.0	0.0
RARRES2	20	0	0	20	0	0.0	0.0	0.0
POLDIP2	20	0	0	20	0	0.0	0.0	0.0
DNTT	20	0	0	20	0	0.0	0.0	0.0
HLA-F	20	0	0	20	0	0.0	0.0	0.0
MAN2B2	20	0	0	20	0	0.0	0.0	0.0
TTI2	20	0	0	20	0	0.0	0.0	0.0
PHOSPHO1	20	0	0	20	0	0.0	0.0	0.0
SPINK5	18	0	0	18	0	0.0	0.0	0.0
NOS3	20	0	1	19	1	0.007027958084823661	0.0	0.004871409331588993
NXF1	20	0	0	20	0	0.0	0.0	0.0
RNF5	20	0	0	20	0	0.0	0.0	0.0
NPIPA5	20	0	0	20	0	0.0	0.0	0.0
EIF3D	20	0	0	20	0	0.0	0.0	0.0
CIP2A	20	0	0	20	0	0.0	0.0	0.0
PRDM15	20	0	0	20	0	0.0	0.0	0.0
PNMA6F	20	0	0	20	0	0.0	0.0	0.0
SH2B2	20	0	0	20	0	0.0	0.0	0.0
TCF15	20	0	0	20	0	0.0	0.0	0.0
HSPA2	20	0	0	20	0	0.0	0.0	0.0
UBE2S	20	0	0	20	0	0.0	0.0	0.0
ZNF467	20	0	0	20	0	0.0	0.0	0.0
RDH12	20	0	0	20	0	0.0	0.0	0.0
BRK1	20	0	0	20	0	0.0	0.0	0.0
ZFP69	20	0	0	20	0	0.0	0.0	0.0
