gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
TRPV5	20	0	0	20	0	0.0	0.0	0.0
GALR2	20	0	0	20	0	0.0	0.0	0.0
ARPC5L	20	0	0	20	0	0.0	0.0	0.0
FCSK	20	0	0	20	0	0.0	0.0	0.0
CFP	20	0	0	20	0	0.0	0.0	0.0
ZC3H10	20	0	0	20	0	0.0	0.0	0.0
CIITA	20	0	0	20	0	0.0	0.0	0.0
CDH16	20	0	0	20	0	0.0	0.0	0.0
SELP	20	0	0	20	0	0.0	0.0	0.0
NAPSA	20	0	0	20	0	0.0	0.0	0.0
SSUH2	20	0	0	20	0	0.0	0.0	0.0
MAF1	20	0	0	20	0	0.0	0.0	0.0
HP	20	0	0	20	0	0.0	0.0	0.0
VPS16	20	0	0	20	0	0.0	0.0	0.0
ECM1	20	0	0	20	0	0.0	0.0	0.0
INMT	20	0	0	20	0	0.0	0.0	0.0
UPK3B	20	0	0	20	0	0.0	0.0	0.0
FOXH1	20	0	0	20	0	0.0	0.0	0.0
RLN1	9	0	0	9	0	0.0	0.0	0.0
ZNF772	20	0	0	20	0	0.0	0.0	0.0
SBDS	18	0	0	18	0	0.0	0.0	0.0
CARD11	20	0	0	20	0	0.0	0.0	0.0
PRL	20	0	1	19	1	0.022416969927110463	0.0	0.0155382595016737
RPL3L	20	0	0	20	0	0.0	0.0	0.0
LGALS14	7	0	0	7	0	0.0	0.0	0.0
PRG4	17	0	0	17	0	0.0	0.0	0.0
CYP1A1	20	0	0	20	0	0.0	0.0	0.0
TKFC	20	0	0	20	0	0.0	0.0	0.0
NUTM2E	13	0	0	13	0	0.0	0.0	0.0
MYPOP	20	0	0	20	0	0.0	0.0	0.0
PCDHB8	20	0	0	20	0	0.0	0.0	0.0
TECRL	18	0	0	18	0	0.0	0.0	0.0
TUBB1	20	0	0	20	0	0.0	0.0	0.0
KRT8	20	0	0	20	0	0.0	0.0	0.0
CARD9	20	0	0	20	0	0.0	0.0	0.0
ZBTB33	20	0	0	20	0	0.0	0.0	0.0
TBC1D17	20	0	0	20	0	0.0	0.0	0.0
LILRB2	20	0	0	20	0	0.0	0.0	0.0
C6orf52	20	0	0	20	0	0.0	0.0	0.0
C5orf52	20	0	0	20	0	0.0	0.0	0.0
GAS2L2	20	0	0	20	0	0.0	0.0	0.0
INAFM2	20	0	0	20	0	0.0	0.0	0.0
GTF3C6	20	0	0	20	0	0.0	0.0	0.0
COL17A1	20	0	0	20	0	0.0	0.0	0.0
KNG1	20	0	0	20	0	0.0	0.0	0.0
THAP10	20	0	0	20	0	0.0	0.0	0.0
C16orf92	20	0	0	20	0	0.0	0.0	0.0
NOP16	20	0	0	20	0	0.0	0.0	0.0
BANF2	20	0	0	20	0	0.0	0.0	0.0
ZNF446	20	0	0	20	0	0.0	0.0	0.0
C2orf15	11	0	0	11	0	0.0	0.0	0.0
CXorf58	20	0	3	17	1	0.02995793460134228	0.0	0.04153051580863926
PIGR	20	0	0	20	0	0.0	0.0	0.0
GGT1	20	0	1	19	1	0.007770450179937159	0.0	0.005386065633904961
HSD3B7	20	0	0	20	0	0.0	0.0	0.0
XKRX	13	0	0	13	0	0.0	0.0	0.0
DIO3	20	0	0	20	0	0.0	0.0	0.0
CMC4	9	0	0	9	0	0.0	0.0	0.0
CRYGA	20	0	0	20	0	0.0	0.0	0.0
KRT20	20	0	0	20	0	0.0	0.0	0.0
TSR1	20	0	0	20	0	0.0	0.0	0.0
SCN10A	17	0	0	17	0	0.0	0.0	0.0
TEF	20	0	1	19	1	0.017761156938046224	0.0	0.012311095855089452
MRPL55	20	0	0	20	0	0.0	0.0	0.0
GKN2	20	0	0	20	0	0.0	0.0	0.0
IMP4	20	0	0	20	0	0.0	0.0	0.0
HESX1	20	0	0	20	0	0.0	0.0	0.0
ALG3	20	0	0	20	0	0.0	0.0	0.0
MT1F	20	0	0	20	0	0.0	0.0	0.0
WBP1	20	0	0	20	0	0.0	0.0	0.0
SLA2	20	0	0	20	0	0.0	0.0	0.0
TM4SF20	20	0	0	20	0	0.0	0.0	0.0
SIGLEC15	20	0	0	20	0	0.0	0.0	0.0
OR10H1	16	0	0	16	0	0.0	0.0	0.0
RAB3IL1	20	0	0	20	0	0.0	0.0	0.0
TNNI3K	20	0	0	20	0	0.0	0.0	0.0
SSRP1	20	0	0	20	0	0.0	0.0	0.0
APOBEC3G	20	0	0	20	0	0.0	0.0	0.0
TOMM22	20	0	0	20	0	0.0	0.0	0.0
MYH8	18	0	0	18	0	0.0	0.0	0.0
RNF113A	20	0	0	20	0	0.0	0.0	0.0
ENO3	20	0	0	20	0	0.0	0.0	0.0
PIP4P1	20	0	0	20	0	0.0	0.0	0.0
CEACAM3	20	0	0	20	0	0.0	0.0	0.0
TSGA13	13	0	0	13	0	0.0	0.0	0.0
SULT2B1	20	0	0	20	0	0.0	0.0	0.0
HAUS7	20	0	0	20	0	0.0	0.0	0.0
