gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
PYM1	20	0	0	20	0	0.0	0.0	0.0
ZC3H4	20	0	0	20	0	0.0	0.0	0.0
PDK2	20	0	0	20	0	0.0	0.0	0.0
CCDC196	20	0	0	20	0	0.0	0.0	0.0
KCNJ12	20	0	1	19	1	0.010712575380949595	0.0	0.007425391421841093
MYO1H	20	0	0	20	0	0.0	0.0	0.0
GCN1	20	0	0	20	0	0.0	0.0	0.0
LRCH4	20	0	0	20	0	0.0	0.0	0.0
BTNL3	14	0	0	14	0	0.0	0.0	0.0
SEC61A1	20	0	0	20	0	0.0	0.0	0.0
FUOM	20	0	0	20	0	0.0	0.0	0.0
NUP62CL	11	0	0	11	0	0.0	0.0	0.0
PITX2	19	0	0	19	0	0.0	0.0	0.0
PCYT1B	20	0	0	20	0	0.0	0.0	0.0
FBXL12	20	0	0	20	0	0.0	0.0	0.0
ABRAXAS1	20	0	0	20	0	0.0	0.0	0.0
FGD3	20	0	0	20	0	0.0	0.0	0.0
LRRC58	20	0	0	20	0	0.0	0.0	0.0
NUP50	20	0	0	20	0	0.0	0.0	0.0
PKHD1L1	20	0	0	20	0	0.0	0.0	0.0
CCNL1	20	0	0	20	0	0.0	0.0	0.0
NFS1	20	0	0	20	0	0.0	0.0	0.0
KLK2	20	0	0	20	0	0.0	0.0	0.0
RLBP1	20	0	0	20	0	0.0	0.0	0.0
EXOSC10	20	0	0	20	0	0.0	0.0	0.0
MYDGF	20	0	0	20	0	0.0	0.0	0.0
TXN2	20	0	0	20	0	0.0	0.0	0.0
ZNF189	20	0	0	20	0	0.0	0.0	0.0
SMIM32	20	0	0	20	0	0.0	0.0	0.0
TMED2	20	0	0	20	0	0.0	0.0	0.0
OTUD6B	20	0	0	20	0	0.0	0.0	0.0
RAB20	20	0	0	20	0	0.0	0.0	0.0
PCDHGC4	20	0	0	20	0	0.0	0.0	0.0
PTGES2	20	0	0	20	0	0.0	0.0	0.0
LMAN2L	20	0	0	20	0	0.0	0.0	0.0
AMER2	20	0	0	20	0	0.0	0.0	0.0
FBXL19	20	0	0	20	0	0.0	0.0	0.0
EXOSC1	20	0	0	20	0	0.0	0.0	0.0
YKT6	20	0	0	20	0	0.0	0.0	0.0
ITGA10	20	0	0	20	0	0.0	0.0	0.0
YIPF7	20	0	0	20	0	0.0	0.0	0.0
CARD14	20	0	0	20	0	0.0	0.0	0.0
RRP12	20	0	0	20	0	0.0	0.0	0.0
PPP1R14A	20	0	0	20	0	0.0	0.0	0.0
PURB	20	0	0	20	0	0.0	0.0	0.0
DNAJC19	12	0	0	12	0	0.0	0.0	0.0
PLP2	20	0	0	20	0	0.0	0.0	0.0
AKR1A1	20	0	0	20	0	0.0	0.0	0.0
ZNF410	20	0	0	20	0	0.0	0.0	0.0
UNC45A	20	0	0	20	0	0.0	0.0	0.0
OR7A17	20	0	0	20	0	0.0	0.0	0.0
ZNF850	17	0	0	17	0	0.0	0.0	0.0
MAPK11	20	0	0	20	0	0.0	0.0	0.0
WNT2B	20	0	0	20	0	0.0	0.0	0.0
CGAS	20	0	3	17	1	0.03374073656837258	0.0	0.046774592844766594
BNC1	20	0	0	20	0	0.0	0.0	0.0
FSHR	20	0	0	20	0	0.0	0.0	0.0
PDLIM4	20	0	0	20	0	0.0	0.0	0.0
TMEM71	20	0	0	20	0	0.0	0.0	0.0
TMEM167B	20	0	0	20	0	0.0	0.0	0.0
RAN	20	0	0	20	0	0.0	0.0	0.0
TBCCD1	20	0	0	20	0	0.0	0.0	0.0
CYTL1	20	0	0	20	0	0.0	0.0	0.0
DAD1	20	0	0	20	0	0.0	0.0	0.0
IRF4	18	0	0	18	0	0.0	0.0	0.0
SRR	20	0	0	20	0	0.0	0.0	0.0
BOP1	20	0	0	20	0	0.0	0.0	0.0
TCEA2	20	0	0	20	0	0.0	0.0	0.0
RECQL	12	0	0	12	0	0.0	0.0	0.0
PAM16	20	0	0	20	0	0.0	0.0	0.0
ZNF726	11	0	0	11	0	0.0	0.0	0.0
MEP1B	20	0	0	20	0	0.0	0.0	0.0
HDHD2	20	0	0	20	0	0.0	0.0	0.0
NME1	20	0	0	20	0	0.0	0.0	0.0
AIFM1	17	0	0	17	0	0.0	0.0	0.0
DAP3	20	0	0	20	0	0.0	0.0	0.0
SERPING1	20	0	0	20	0	0.0	0.0	0.0
PNMA6A	13	0	0	13	0	0.0	0.0	0.0
FIGNL1	20	0	0	20	0	0.0	0.0	0.0
SLC31A1	20	0	0	20	0	0.0	0.0	0.0
SHISAL1	20	0	0	20	0	0.0	0.0	0.0
ZNF41	20	0	0	20	0	0.0	0.0	0.0
CYB5B	20	0	0	20	0	0.0	0.0	0.0
TSEN34	20	0	0	20	0	0.0	0.0	0.0
NDUFS5	20	0	0	20	0	0.0	0.0	0.0
OGFR	20	0	0	20	0	0.0	0.0	0.0
CTXN2	20	0	0	20	0	0.0	0.0	0.0
ARPC3	20	0	0	20	0	0.0	0.0	0.0
IL16	20	0	0	20	0	0.0	0.0	0.0
NUP42	20	0	0	20	0	0.0	0.0	0.0
HSBP1	20	0	0	20	0	0.0	0.0	0.0
TAF12	20	0	0	20	0	0.0	0.0	0.0
DDX19B	20	0	0	20	0	0.0	0.0	0.0
PHLDA3	20	0	0	20	0	0.0	0.0	0.0
EHMT2	20	0	0	20	0	0.0	0.0	0.0
FAM161B	19	0	0	19	0	0.0	0.0	0.0
IKBKB	20	0	0	20	0	0.0	0.0	0.0
AREG	20	0	0	20	0	0.0	0.0	0.0
LRRC24	20	0	0	20	0	0.0	0.0	0.0
TNFRSF14	20	0	0	20	0	0.0	0.0	0.0
CUEDC2	20	0	0	20	0	0.0	0.0	0.0
GTF3C4	20	0	0	20	0	0.0	0.0	0.0
PAFAH1B2	20	0	0	20	0	0.0	0.0	0.0
MAP3K12	20	0	0	20	0	0.0	0.0	0.0
ZSCAN26	20	0	0	20	0	0.0	0.0	0.0
SDC1	20	0	0	20	0	0.0	0.0	0.0
SEMA3B	20	0	0	20	0	0.0	0.0	0.0
DDX27	20	0	0	20	0	0.0	0.0	0.0
FBXO33	14	0	0	14	0	0.0	0.0	0.0
NANOS1	20	0	0	20	0	0.0	0.0	0.0
IFT140	20	0	0	20	0	0.0	0.0	0.0
ATP6V0A4	20	0	0	20	0	0.0	0.0	0.0
COX15	15	0	0	15	0	0.0	0.0	0.0
ASZ1	20	0	0	20	0	0.0	0.0	0.0
CRYGB	20	0	0	20	0	0.0	0.0	0.0
GNB2	20	0	0	20	0	0.0	0.0	0.0
FTSJ3	20	0	1	19	1	0.008632588347084576	0.0	0.005983654273716312
CMTM5	20	0	0	20	0	0.0	0.0	0.0
EDC4	20	0	0	20	0	0.0	0.0	0.0
TRAF7	20	0	0	20	0	0.0	0.0	0.0
SFXN2	20	0	0	20	0	0.0	0.0	0.0
ARC	20	0	0	20	0	0.0	0.0	0.0
TAF1C	20	0	0	20	0	0.0	0.0	0.0
ZNF268	9	0	0	9	0	0.0	0.0	0.0
CCDC177	20	0	0	20	0	0.0	0.0	0.0
TERB2	8	0	0	8	0	0.0	0.0	0.0
SHPK	20	0	0	20	0	0.0	0.0	0.0
EMC4	16	0	0	16	0	0.0	0.0	0.0
PTCD1	20	0	0	20	0	0.0	0.0	0.0
CAV3	20	0	0	20	0	0.0	0.0	0.0
MACC1	20	0	0	20	0	0.0	0.0	0.0
AVPI1	20	0	0	20	0	0.0	0.0	0.0
NDST1	20	0	0	20	0	0.0	0.0	0.0
FAM9C	20	0	0	20	0	0.0	0.0	0.0
SERPINA11	20	0	1	19	1	0.017431097860332957	0.0	0.012082316335954284
CRIP3	20	0	0	20	0	0.0	0.0	0.0
TUBA3D	20	0	0	20	0	0.0	0.0	0.0
BAIAP2	20	0	0	20	0	0.0	0.0	0.0
SOCS4	20	0	0	20	0	0.0	0.0	0.0
HSCB	20	0	0	20	0	0.0	0.0	0.0
RNASEH1	20	0	0	20	0	0.0	0.0	0.0
ECD	13	0	0	13	0	0.0	0.0	0.0
GASK1A	20	0	0	20	0	0.0	0.0	0.0
CTSA	20	0	0	20	0	0.0	0.0	0.0
AGAP6	12	0	0	12	0	0.0	0.0	0.0
OR6C4	12	0	0	12	0	0.0	0.0	0.0
ZNF684	20	0	0	20	0	0.0	0.0	0.0
